t_s,T_K,e_Pa,Sw,Si,Ncloud,Nice,r_cloud_m,r_ice_m,drcloud_dt,drice_dt,qcloud,qice,cond_rate_kgm3s,dep_rate_kgm3s,latent_heating_Ks,dT_dt_Ks,ice_active
0.0,273.15,580.4274281530295,-0.05000000000000009,-0.049927860781880086,0.0,0.0,1e-06,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
1.0,273.04999999999995,580.214856306059,-0.043428561742235604,-0.042419434998857655,0.0,0.0,1e-06,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
2.0,272.94999999999993,580.0022844590885,-0.03680604804737067,-0.034845915692426795,0.0,0.0,1e-06,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
3.0,272.8499999999999,579.789712612118,-0.03013202073387262,-0.027206691114391446,0.0,0.0,1e-06,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
4.0,272.7499999999999,579.5771407651475,-0.023406037522452485,-0.019501143338710374,0.0,0.0,1e-06,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
5.0,272.64999999999986,579.364568918177,-0.016627651994683156,-0.011728648194954618,0.0,0.0,1e-06,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
6.0,272.54999999999984,579.1519970712066,-0.009796413551171449,-0.003888575200942975,0.0,0.0,1e-06,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
7.0,272.4499999999998,578.9394252242361,-0.002911867369274869,0.004019712505341757,0.0,0.0,1e-06,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
8.0,272.3499999999998,578.4737835039554,0.004026445639637308,0.011996858234703955,500003000.0,0.0,1.223477383652823e-06,1e-07,2.2347738365282298e-07,0.0,3.8357390727028474e-06,0.0,2.1018801257689106e-06,0.0,0.005228557526788334,-0.09477144247321168,0
9.0,272.2552285575266,577.2748438852191,0.010190682676939374,0.019155615099380276,500003000.0,0.0,1.6836440381636158e-06,1e-07,4.601666545107929e-07,0.0,9.995673225024991e-06,0.0,8.195928717616256e-06,0.0,0.02038788238212999,-0.07961211761787002,0
10.0,272.17561643990877,575.4791295774164,0.013983021539133701,0.023779691588284656,500003000.0,0.0,2.140701561165681e-06,1e-07,4.570575230020653e-07,0.0,2.054610942450402e-05,0.0,1.31602938745646e-05,0.0,0.032737049439215425,-0.06726295056078457,0
11.0,272.10835348934796,573.2817786908295,0.01581612681833569,0.026306560763259854,500003000.0,0.0,2.5459628679695943e-06,1e-07,4.052613068039132e-07,0.0,3.456347623688284e-05,0.0,1.650523625894346e-05,0.0,0.04105780163916283,-0.058942198360837174,0
12.0,272.0494112909871,570.8485903326437,0.016313506882536116,0.02740220220270672,500003000.0,0.0,2.896417547662392e-06,1e-07,3.5045467969279793e-07,0.0,5.089143878148642e-05,0.0,1.8472967985916576e-05,0.0,0.04595265668138452,-0.054047343318615486,0
13.0,271.99536394766847,568.3071372713695,0.01601401338800377,0.027643488315230575,500003000.0,0.0,3.198012011147095e-06,1e-07,3.01594463484703e-07,0.0,6.850172232823345e-05,0.0,1.9380546528295768e-05,0.0,0.04821031474700439,-0.05178968525299561,0
14.0,271.9435742624155,565.7383803052055,0.015336471254336369,0.02747946859520294,500003000.0,0.0,3.458941925723966e-06,1e-07,2.609299145768706e-07,0.0,8.667443727467508e-05,0.0,1.961520661496425e-05,0.0,0.048794046305881224,-0.05120595369411878,0
15.0,271.89236830872136,563.1844182287881,0.014548344837566212,0.027197210957149255,500003000.0,0.0,3.6872145444814733e-06,1e-07,2.282726187575074e-07,0.0,0.00010499205690094668,0.0,1.949993266330539e-05,0.0,0.048507295182351716,-0.05149270481764829,0
16.0,271.8408756039037,560.6619405236868,0.013789494800540612,0.026946985329846743,500003000.0,0.0,3.889670545775216e-06,1e-07,2.024560012937425e-07,0.0,0.00012325361733253186,0.0,1.9245923954076375e-05,0.0,0.047875432721583025,-0.05212456727841698,0
17.0,271.7887510366253,558.1739859714027,0.01311587221662918,0.026789013374902,500003000.0,0.0,4.071744174357175e-06,1e-07,1.8207362858195904e-07,0.0,0.00014138478327054845,0.0,1.896664383666002e-05,0.0,0.047180706061343336,-0.05281929393865667,0
