time,height,w,temperature,qv,vapour_pressure,cloud_mass,rain_mass,surface_rain_rate,liquid_water_path,cond_rate,n_droplets,S,Sc,droplet_radius,dr_dt
1036.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009290234473330177,0.00045277610020514686,0.002263880501025734,0.0009290234473330177,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1036.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009285631309609851,0.0004532364165771794,0.002266182082885897,0.0009285631309609851,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1037.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009281026301001206,0.00045369691743804395,0.00226848458719022,0.0009281026301001206,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1037.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009276419451005205,0.00045415760243764405,0.00227078801218822,0.0009276419451005205,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1038.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009271810763129305,0.000454618471225234,0.00227309235612617,0.0009271810763129305,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1038.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009267200240887447,0.0004550795234494198,0.002275397617247099,0.0009267200240887447,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1039.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009262587887800046,0.0004555407587581598,0.002277703793790799,0.0009262587887800046,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1039.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009257973707393989,0.00045600217679876557,0.0022800108839938276,0.0009257973707393989,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1040.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009253357703202618,0.00045646377721790277,0.002282318886089514,0.0009253357703202618,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1040.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009248739878765725,0.00045692555966159203,0.00228462779830796,0.0009248739878765725,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1041.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009244120237629548,0.00045738752377520974,0.0022869376188760487,0.0009244120237629548,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1041.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009239498783346756,0.00045784966920348893,0.0022892483460174445,0.0009239498783346756,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1042.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009234875519476443,0.00045831199559052016,0.0022915599779526007,0.0009234875519476443,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1042.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009230250449584122,0.00045877450257975235,0.002293872512898762,0.0009230250449584122,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1043.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009225623577241708,0.00045923718981399366,0.0022961859490699685,0.0009225623577241708,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1043.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009220994906027521,0.0004597000569354124,0.002298500284677062,0.0009220994906027521,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1044.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009216364439526267,0.0004601631035855378,0.002300815517927689,0.0009216364439526267,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1044.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009211732181329035,0.00046062632940526105,0.0023031316470263053,0.0009211732181329035,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1045.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009207098135033285,0.000461089734034836,0.00230544867017418,0.0009207098135033285,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1045.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009202462304242843,0.00046155331711388026,0.0023077665855694013,0.0009202462304242843,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1046.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009197824692567885,0.00046201707828137596,0.00231008539140688,0.0009197824692567885,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1046.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009193185303624939,0.00046248101717567065,0.002312405085878353,0.0009193185303624939,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1047.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009188544141036862,0.00046294513343447834,0.0023147256671723917,0.0009188544141036862,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1047.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009183901208432843,0.0004634094266948802,0.002317047133474401,0.0009183901208432843,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1048.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009179256509448388,0.0004638738965933257,0.0023193694829666284,0.0009179256509448388,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1048.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009174610047725312,0.0004643385427656333,0.0023216927138281665,0.0009174610047725312,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1049.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009169961826911728,0.0004648033648469916,0.002324016824234958,0.0009169961826911728,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1049.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009165311850662043,0.0004652683624719601,0.0023263418123598005,0.0009165311850662043,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1050.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009160660122636941,0.00046573353527447033,0.0023286676763723518,0.0009160660122636941,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1050.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009156006646503379,0.00046619888288782646,0.002330994414439132,0.0009156006646503379,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1051.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009151351425934578,0.00046666440494470655,0.0023333220247235328,0.0009151351425934578,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1051.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.000914669446461001,0.0004671301010771634,0.0023356505053858173,0.000914669446461001,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1052.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009142035766215389,0.0004675959709166255,0.0023379798545831274,0.0009142035766215389,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1052.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009137375334442665,0.0004680620140938979,0.0023403100704694896,0.0009137375334442665,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1053.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009132713172990011,0.00046852823023916336,0.0023426411511958166,0.0009132713172990011,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1053.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009128049285561814,0.00046899461898198305,0.002344973094909915,0.0009128049285561814,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1054.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009123383675868666,0.00046946117995129785,0.0023473058997564894,0.0009123383675868666,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1054.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009118716347627354,0.00046992791277542905,0.0023496395638771452,0.0009118716347627354,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1055.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.000911404730456085,0.0004703948170820794,0.0023519740854103972,0.000911404730456085,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1055.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009109376550398302,0.00047086189249833423,0.002354309462491671,0.0009109376550398302,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1056.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009104704088875022,0.0004713291386506623,0.0023566456932533116,0.0009104704088875022,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1056.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009100029923732478,0.0004717965551649167,0.0023589827758245837,0.0009100029923732478,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1057.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009095354058718284,0.0004722641416663362,0.0023613207083316807,0.0009095354058718284,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1057.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009090676497586188,0.00047273189777954574,0.002363659488897729,0.0009090676497586188,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1058.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009085997244096066,0.00047319982312855804,0.00236599911564279,0.0009085997244096066,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1058.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009081316302013906,0.000473667917336774,0.00236833958668387,0.0009081316302013906,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1059.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009076633675111803,0.00047413618002698426,0.0023706809001349215,0.0009076633675111803,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1059.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009071949367167948,0.0004746046108213698,0.002373023054106849,0.0009071949367167948,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1060.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009067263381966615,0.0004750732093415031,0.0023753660467075157,0.0009067263381966615,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1060.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009062575723298152,0.0004755419752083494,0.002377709876041747,0.0009062575723298152,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1061.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009057886394958972,0.00047601090804226737,0.002380054540211337,0.0009057886394958972,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1061.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009053195400751542,0.0004764800074630104,0.002382400037315052,0.0009053195400751542,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1062.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009048502744484372,0.00047694927308972743,0.002384746365448637,0.0009048502744484372,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1062.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009043808429972003,0.00047741870454096427,0.002387093522704821,0.0009043808429972003,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1063.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009039112461035002,0.00047788830143466444,0.0023894415071733224,0.0009039112461035002,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1063.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009034414841499943,0.00047835806338817027,0.0023917903169408516,0.0009034414841499943,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1064.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009029715575199406,0.00047882799001822406,0.0023941399500911204,0.0009029715575199406,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1064.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009025014665971957,0.00047929808094096895,0.0023964904047048445,0.0009025014665971957,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1065.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009020312117662145,0.00047976833577195017,0.002398841678859751,0.0009020312117662145,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1065.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009015607934120486,0.00048023875412611606,0.0024011937706305804,0.0009015607934120486,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1066.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009010902119203455,0.00048070933561781913,0.0024035466780890956,0.0009010902119203455,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1066.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009006194676773476,0.0004811800798608171,0.0024059003993040858,0.0009006194676773476,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1067.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0009001485610698906,0.0004816509864682741,0.0024082549323413706,0.0009001485610698906,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1067.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.000899677492485403,0.00048212205505276164,0.0024106102752638084,0.000899677492485403,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1068.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0008992062623119049,0.00048259328522625984,0.0024129664261312994,0.0008992062623119049,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1068.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0008987348709380064,0.00048306467660015834,0.0024153233830007917,0.0008987348709380064,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1069.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.000898263318752907,0.0004835362287852576,0.002417681143926288,0.000898263318752907,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1069.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0008977916061463947,0.00048400794139177,0.00242003970695885,0.0008977916061463947,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1070.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.000897319733508844,0.0004844798140293207,0.0024223990701466034,0.000897319733508844,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1070.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0008968477012312157,0.00048495184630694907,0.0024247592315347452,0.0008968477012312157,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1071.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0008963755097050551,0.0004854240378331096,0.0024271201891655483,0.0008963755097050551,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1071.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0008959031593224915,0.00048589638821567324,0.002429481941078366,0.0008959031593224915,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1072.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0008954306504762365,0.00048636889706192826,0.0024318444853096413,0.0008954306504762365,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1072.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0008949579835595832,0.00048684156397858156,0.0024342078198929078,0.0008949579835595832,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1073.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.000894485158966405,0.0004873143885717598,0.002436571942858799,0.000894485158966405,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1073.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0008940121770911543,0.0004877873704470105,0.0024389368522350525,0.0008940121770911543,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1074.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0008935390383288615,0.00048826050920930327,0.0024413025460465164,0.0008935390383288615,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1074.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.000893065743075134,0.0004887338044630308,0.002443669022315154,0.000893065743075134,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1075.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0008925922917261547,0.0004892072558120101,0.0024460362790600506,0.0008925922917261547,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1075.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.000892118684678681,0.0004896808628594839,0.002448404314297419,0.000892118684678681,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1076.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0008916449223300435,0.0004901546252081213,0.0024507731260406066,0.0008916449223300435,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1076.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0008911710050781453,0.0004906285424600195,0.0024531427123000975,0.0008911710050781453,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1077.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0008906969333214603,0.0004911026142167045,0.0024555130710835226,0.0008906969333214603,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1077.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0008902227074590323,0.0004915768400791325,0.0024578842003956628,0.0008902227074590323,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1078.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0008897483278904734,0.0004920512196476914,0.002460256098238457,0.0008897483278904734,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1078.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0008892737950159636,0.0004925257525222012,0.002462628762611006,0.0008892737950159636,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1079.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.000888799109236249,0.0004930004383019159,0.0024650021915095795,0.000888799109236249,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1079.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0008883242709526404,0.0004934752765855244,0.002467376382927622,0.0008883242709526404,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1080.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.000887849280567013,0.0004939502669711518,0.002469751334855759,0.000887849280567013,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1080.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0008873741384818043,0.0004944254090563606,0.002472127045281803,0.0008873741384818043,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1081.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0008868988451000132,0.0004949007024381516,0.002474503512190758,0.0008868988451000132,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1081.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0008864234008251991,0.0004953761467129657,0.0024768807335648286,0.0008864234008251991,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1082.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0008859478060614803,0.0004958517414766846,0.002479258707383423,0.0008859478060614803,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1082.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0008854720612135326,0.0004963274863246322,0.002481637431623161,0.0008854720612135326,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1083.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0008849961666865888,0.0004968033808515761,0.0024840169042578803,0.0008849961666865888,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1083.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0008845201228864367,0.0004972794246517282,0.0024863971232586407,0.0008845201228864367,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1084.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0008840439302194184,0.0004977556173187465,0.0024887780865937323,0.0008840439302194184,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1084.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0008835675890924286,0.0004982319584457362,0.002491159792228681,0.0008835675890924286,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1085.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.000883091099912914,0.0004987084476252508,0.002493542238126254,0.000883091099912914,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1085.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0008826144630888713,0.0004991850844492936,0.002495925422246468,0.0008826144630888713,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1086.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0008821376790288465,0.0004996618685093184,0.002498309342546592,0.0008821376790288465,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1086.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0008816607481419333,0.0005001387993962315,0.0025006939969811574,0.0008816607481419333,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1087.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0008811836708377722,0.0005006158767003927,0.0025030793835019633,0.0008811836708377722,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1087.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0008807064475265488,0.000501093100011616,0.00250546550005808,0.0008807064475265488,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1088.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.000880229078618993,0.0005015704689191718,0.0025078523445958593,0.000880229078618993,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1088.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0008797515645263774,0.0005020479830117875,0.0025102399150589375,0.0008797515645263774,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1089.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.000879273905660516,0.0005025256418776489,0.0025126282093882444,0.000879273905660516,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1089.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0008787961024337631,0.0005030034451044017,0.0025150172255220087,0.0008787961024337631,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1090.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0008783181552590121,0.0005034813922791527,0.0025174069613957636,0.0008783181552590121,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1090.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0008778400645496939,0.0005039594829884709,0.0025197974149423546,0.0008778400645496939,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1091.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0008773618307197756,0.0005044377168183892,0.002522188584091946,0.0008773618307197756,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1091.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0008768834541837598,0.000504916093354405,0.0025245804667720253,0.0008768834541837598,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1092.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0008764049353566824,0.0005053946121814824,0.002526973060907412,0.0008764049353566824,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1092.5,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0008759262746541121,0.0005058732728840527,0.0025293663644202634,0.0008759262746541121,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
1093.0,763.9432905087347,0.0,283.15,0.008618200452461828,1229.9645651918268,0.0008754474724921487,0.0005063520750460161,0.0025317603752300806,0.0008754474724921487,0.0,0.0,0.0022775709269034885,0.002296387088233775,1.473400095451742e-05,0.0
