time,height,w,temperature,qv,vapour_pressure,cloud_mass,rain_mass,surface_rain_rate,liquid_water_path,cond_rate,n_droplets,activated_fraction,S,Sc,droplet_radius,dr_dt
2494.5,763.9432905087347,0.0,283.24499999999773,0.008170000000000009,1166.8279987939775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05519782881225007,0.0022952318773034096,1e-06,0.0
2495.0,763.9432905087347,0.0,283.2454999999977,0.008170000000000009,1166.8279987939775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05522943389331902,0.0022952257998082744,1e-06,0.0
2495.5,763.9432905087347,0.0,283.2459999999977,0.008170000000000009,1166.8279987939775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.055261037792527896,0.0022952197223399607,1e-06,0.0
2496.0,763.9432905087347,0.0,283.2464999999977,0.008170000000000009,1166.8279987939775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0552926405099259,0.002295213644898467,1e-06,0.0
2496.5,763.9432905087347,0.0,283.2469999999977,0.008170000000000009,1166.8279987939775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05532424204556099,0.0022952075674837935,1e-06,0.0
2497.0,763.9432905087347,0.0,283.2474999999977,0.008170000000000009,1166.8279987939775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.055355842399482,0.0022952014900959406,1e-06,0.0
2497.5,763.9432905087347,0.0,283.24799999999766,0.008170000000000009,1166.8279987939775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05538744157173777,0.002295195412734907,1e-06,0.0
2498.0,763.9432905087347,0.0,283.24849999999765,0.008170000000000009,1166.8279987939775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05541903956237679,0.0022951893354006946,1e-06,0.0
2498.5,763.9432905087347,0.0,283.24899999999764,0.008170000000000009,1166.8279987939775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05545063637144735,0.0022951832580933008,1e-06,0.0
2499.0,763.9432905087347,0.0,283.2494999999976,0.008170000000000009,1166.8279987939775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05548223199899829,0.0022951771808127274,1e-06,0.0
