t_s,T_K,e_Pa,Sw,Si,Ncloud,Nice,r_cloud_m,r_ice_m,drcloud_dt,drice_dt,qcloud,qice,cond_rate_kgm3s,dep_rate_kgm3s,cond_sink_kgm3s,dep_sink_kgm3s,R_BF,latent_heating_Ks,dT_dt_Ks,ice_active
1869.0,238.63515207176846,33.160753795747674,0.005153827964984936,0.4091620486531254,50003000.0,99951.39495586483,2.338474719135574e-05,0.00010548713587213513,1.017475774681804e-09,1.3990037769760312e-08,0.0026784448471189755,0.0004506561549545226,3.4961926979124235e-07,1.7930233606771399e-07,3.4961926979124235e-07,1.7930233606771399e-07,0.5128502675918732,0.0013753144227801066,-0.018624685577219895,1
1869.5,238.62583972897986,33.130357018584526,0.005154342824005216,0.40928741920641226,50003000.0,99951.50792614758,2.3385255505859553e-05,0.00010549412558830187,1.0166290076308728e-09,1.397943233348514e-08,0.0026786195150699226,0.000450746253553037,3.4934349535893164e-07,1.791903591591648e-07,3.4934349535893164e-07,1.791903591591648e-07,0.5129345802619177,0.0013743126529894548,-0.018625687347010547,1
1870.0,238.61652688530634,33.09998378208718,0.005154858218967918,0.40941280366239985,50003000.0,99951.62064004142,2.3385763397306704e-05,0.00010550111000455298,1.0157828943031454e-09,1.3968832502215711e-08,0.002678794045233414,0.0004508362951260787,3.490679079763472e-07,1.7907840094565551e-07,3.490679079763472e-07,1.7907840094565551e-07,0.513018804804565,0.0013733114012147818,-0.018626688598785218,1
1870.5,238.60721354100696,33.06963407264984,0.005155374149885841,0.4095382020158457,50003000.0,99951.73309811011,2.338627086602381e-05,0.00010550808912369068,1.014937434209988e-09,1.3958238275398131e-08,0.002678968437702915,0.0004509262796850381,3.4879250754449494e-07,1.7896646149387904e-07,3.4879250754449494e-07,1.7896646149387904e-07,0.513102941212258,0.0013723106673979011,-0.018627689332602098,1
1871.0,238.59789969634065,33.03930787666985,0.0051558906167788,0.40966361426151005,50003000.0,99951.84530091625,2.338677791233724e-05,0.00010551506294851692,1.0140926268645172e-09,1.3947649652476294e-08,0.002679142692571841,0.0004510162072413366,3.485172939648698e-07,1.7885454087043853e-07,3.485172939648698e-07,1.7885454087043853e-07,0.5131869894768174,0.0013713104514815895,-0.01862868954851841,1
1871.5,238.5885853515664,33.0090051805477,0.005156407619661704,0.4097890403941459,50003000.0,99951.95724902122,2.338728453657313e-05,0.00010552203148183336,1.013248471779261e-09,1.3937066632891623e-08,0.002679316809933559,0.0004511060778064246,3.482422671386531e-07,1.7874263914184362e-07,3.482422671386531e-07,1.7874263914184362e-07,0.5132709495906107,0.0013703107534075796,-0.01862968924659242,1
1872.0,238.5792705069431,32.978725970687016,0.00515692515855324,0.40991448040850414,50003000.0,99952.06894298525,2.3387790739057364e-05,0.0001055289947264414,1.0124049684678598e-09,1.3926489216083235e-08,0.0026794907898813874,0.0004511958913917832,3.479674269672967e-07,1.786307563745128e-07,3.479674269672967e-07,1.786307563745128e-07,0.5133548215456994,0.0013693115731180207,-0.01863068842688198,1
1872.5,238.56995516272966,32.94847023349458,0.00515744323346783,0.4100399342993272,50003000.0,99952.18038336739,2.3388296520115587e-05,0.00010553595268514214,1.0115621164434945e-09,1.3915917401487751e-08,0.002679664632508595,0.00045128564800892256,3.4769277335198297e-07,1.7851889263477066e-07,3.4769277335198297e-07,1.7851889263477066e-07,0.5134386053346269,0.0013683129105541269,-0.018631687089445875,1
1873.0,238.56063931918493,32.91823795538032,0.0051579618444258625,0.41016540206135677,50003000.0,99952.29157072547,2.3388801880073197e-05,0.00010554290536073641,1.0107199152208814e-09,1.3905351188539507e-08,0.002679838337908399,0.00045137534766938277,3.474183061943106e-07,1.78407047988851e-07,3.474183061943106e-07,1.78407047988851e-07,0.5135223009494156,0.0013673147656578907,-0.01863268523434211,1
1873.5,238.55132297656775,32.88802912275732,0.005158480991443682,0.41029088368934574,50003000.0,99952.40250561619,2.3389306819255355e-05,0.00010554985275602475,1.00987836431432e-09,1.3894790576670824e-08,0.0026800119061739713,0.0004514649903847337,3.471440253956239e-07,1.7829522250289985e-07,3.471440253956239e-07,1.7829522250289985e-07,0.5136059083825657,0.0013663171383704257,-0.018633682861629575,1
1874.0,238.54200613513694,32.85784372204184,0.005159000674535102,0.41041637917801443,50003000.0,99952.51318859504,2.3389811337986974e-05,0.0001055567948738074,1.0090374632379885e-09,1.3884235565310973e-08,0.0026801853373984307,0.00045155457616657507,3.4686993085711454e-07,1.7818341624296267e-07,3.4686993085711454e-07,1.7818341624296267e-07,0.5136894276268686,0.0013653200286321816,-0.018634679971367817,1
