t_s,T_K,e_Pa,Sw,Si,Ncloud,Nice,r_cloud_m,r_ice_m,drcloud_dt,drice_dt,qcloud,qice,cond_rate_kgm3s,dep_rate_kgm3s,cond_sink_kgm3s,dep_sink_kgm3s,R_BF,latent_heating_Ks,dT_dt_Ks,ice_active
18.0,253.0977727150726,125.06532072486148,-0.0008747261727383157,0.21735160195865322,0.0,9822.429632623702,1e-06,1.2190326459513274e-05,0.0,2.664743267664444e-07,0.0,6.834753877034248e-08,0.0,4.482127145764148e-09,0.0,4.482127145764148e-09,4482.127145764148,1.2639152568254324e-05,-0.00026968578738728865,1
19.0,253.0975030292852,125.06464559190317,-0.0008567530393476365,0.21737672981408288,0.0,9822.441391704304,1e-06,1.2450999924463873e-05,0.0,2.6067346495059986e-07,0.0,7.282660800483435e-08,0.0,4.574081848298628e-09,0.0,4.574081848298628e-09,4574.081848298628,1.2898455679679912e-05,-0.00028506079355123705,1
20.0,253.09721796849166,125.06395232938546,-0.0008376022077015229,0.2174034768255088,0.0,9822.453820348392,1e-06,1.2706241134432283e-05,0.0,2.552412099684105e-07,0.0,7.7397907519764e-08,0.0,4.664275301096048e-09,0.0,4.664275301096048e-09,4664.275301096048,1.315279224209572e-05,-0.00030043259756086467,1
21.0,253.0969175358941,125.0632411328511,-0.0008172722207675628,0.21743184475391641,0.0,9822.466918278198,1e-06,1.295638131407743e-05,0.0,2.5014017964514646e-07,0.0,8.20596542899617e-08,0.0,4.7528124176325e-09,0.0,4.7528124176325e-09,4752.8124176325,1.3402458101065179e-05,-0.0003158004751720706,1
22.0,253.09660173541894,125.06251218703991,-0.0007957617741019586,0.21746183516709616,0.0,9822.48068517698,1e-06,1.3201719425285454e-05,0.0,2.453381112080239e-07,0.0,8.681017345127593e-08,0.0,4.839788659813107e-09,0.0,4.839788659813107e-09,4839.788659813107,1.3647722449662034e-05,-0.0003311637290289377,1
23.0,253.09627057168993,125.06176566684682,-0.0007730697048213524,0.21749344945338955,0.0,9822.49512069024,1e-06,1.3442526417231242e-05,0.0,2.408069919457869e-07,0.0,9.164788829063132e-08,0.0,4.925291186891955e-09,0.0,4.925291186891955e-09,4925.291186891955,1.3888831068310247e-05,-0.000346521685435631,1
24.0,253.0959240500045,125.06100173816715,-0.0007491949819112063,0.2175266888338148,0.0,9822.510224426745,1e-06,1.367904878125024e-05,0.0,2.3652236401899707e-07,0.0,9.657131149816279e-08,0.0,5.0093998326701125e-09,0.0,5.0093998326701125e-09,5009.399832670113,1.4126009080385173e-05,-0.00036187369161252763,1
25.0,253.09556217631288,125.06022055864538,-0.0007241366976813382,0.21756155437267574,0.0,9822.525995959486,1e-06,1.3911511544838682e-05,0.0,2.3246276358844247e-07,0.0,1.015790374835415e-07,0.0,5.092187940893923e-09,0.0,5.092187940893923e-09,5092.187940893923,1.4359463307953611e-05,-0.00037721911335220114,1
26.0,253.09518495719954,125.05942227834123,-0.000697894060189214,0.2175980469870447,0.0,9822.542434826497,1e-06,1.4140120809433909e-05,0.0,2.2860926459522732e-07,0.0,1.0666973559527832e-07,0.0,5.1737230829176044e-09,0.0,5.1737230829176044e-09,5173.723082917604,1.4589384295510936e-05,-0.0003925573330074022,1
27.0,253.09479239986652,125.05860704032416,-0.0006704663864946234,0.21763616745517744,0.0,9822.559540531616,1e-06,1.4365065914279349e-05,0.0,2.2494510484544054e-07,0.0,1.118421441106885e-07,0.0,5.254067677080998e-09,0.0,5.254067677080998e-09,5254.067677080998,1.4815948056564724e-05,-0.0004078877477561833,1
28.0,253.09438451211875,125.05777498120591,-0.0006418530966478361,0.2176759164239892,0.0,9822.577312545145,1e-06,1.4586521291668056e-05,0.0,2.2145537738870727e-07,0.0,1.1709506488716713e-07,0.0,5.333279525616904e-09,0.0,5.333279525616904e-09,5333.279525616904,1.5039317587660005e-05,-0.0004232097680995749,1
29.0,253.09396130235066,125.0569262316191,-0.0006120537082958793,0.21771729441581542,0.0,9822.595750304463,1e-06,1.4804648065783579e-05,0.0,2.1812677411552376e-07,0.0,1.224273585838271e-07,0.0,5.411412282017242e-09,0.0,5.411412282017242e-09,5411.412282017242,1.5259644186305336e-05,-0.0004385228165553523,1
30.0,253.0935227795341,125.05606091664873,-0.0005810678318266429,0.2177603018344367,0.0,9822.614853214589,1e-06,1.5019595437215303e-05,0.0,2.1494737143172353e-07,0.0,1.2783794037739627e-07,0.0,5.488515859478038e-09,0.0,5.488515859478038e-09,5488.515859478038,1.5477068602747023e-05,-0.00045382632651794555,1
31.0,253.0930689532076,125.05517915622228,-0.0005488951660057067,0.21780493897054085,0.0,9822.634620648667,1e-06,1.5231501887292665e-05,0.0,2.1190645007736128e-07,0.0,1.3332577610833344e-07,0.0,5.56463678919869e-09,0.0,5.56463678919869e-09,5564.63678919869,1.56917220503374e-05,-0.000469119741259746,1
32.0,253.09259983346632,125.05428106546339,-0.0005155354940164169,0.21785120600665073,0.0,9822.655051948446,1e-06,1.544049623012838e-05,0.0,2.0899434283571544e-07,0.0,1.3888987880299364e-07,0.0,5.6398185358170574e-09,0.0,5.6398185358170574e-09,5639.818535817058,1.590372709503039e-05,-0.0004844025130532764,1
33.0,253.09211543095327,125.0533667550134,-0.0004809886798761626,0.2178991030216123,0.0,9822.676146424696,1e-06,1.5646698535293305e-05,0.0,2.0620230516492452e-07,0.0,1.4452930552578605e-07,0.0,5.714101776054462e-09,0.0,5.714101776054462e-09,5714.101776054463,1.6113198441132683e-05,-0.0004996741023970959,1
34.0,253.09161575685087,125.05243633132444,-0.0004452546651672977,0.217948629994653,0.0,9822.697903357606,1e-06,1.5850220940072528e-05,0.0,2.0352240477922155e-07,0.0,1.5024315452198885e-07,0.0,5.787524645657985e-09,0.0,5.787524645657985e-09,5787.524645657985,1.632024362765645e-05,-0.0005149339773310934,1
35.0,253.09110082287353,125.05148989692707,-0.0004083334660665666,0.2179997868090773,0.0,9822.72032199714,1e-06,1.6051168367053876e-05,0.0,2.0094742698134737e-07,0.0,1.5603056261747143e-07,0.0,5.860122958922232e-09,0.0,5.860122958922232e-09,5860.122958922232,1.652496364734886e-05,-0.0005301816128290935,1
36.0,253.0905706412607,125.05052755067535,-0.0003702251706264665,0.21805257325570662,0.0,9822.743401563383,1e-06,1.6249639160209273e-05,0.0,1.9847079315539724e-07,0.0,1.618907028462531e-07,0.0,5.931930404410307e-09,0.0,5.931930404410307e-09,5931.930404410307,1.6727453498605782e-05,-0.0005454164902585681,1
37.0,253.09002522477044,125.04954938797185,-0.00033092993627537357,0.21810698903592857,0.0,9822.767141246859,1e-06,1.6445725650518396e-05,0.0,1.960864903091211e-07,0.0,1.678227822807467e-07,0.0,6.002978719939805e-09,0.0,6.002978719939805e-09,6002.978719939805,1.6927802678914833e-05,-0.0005606380968988075,1
38.0,253.08946458667356,125.04855550097435,-0.0002904479875427784,0.21816303376458465,0.0,9822.791540208818,1e-06,1.6639514660454934e-05,0.0,1.9378900993653677e-07,0.0,1.738260400428571e-07,0.0,6.073297849452979e-09,0.0,6.073297849452979e-09,6073.297849452979,1.7126095627213676e-05,-0.0005758459255101648,1
39.0,253.08888874074805,125.04754597878635,-0.0002487796139392123,0.21822070697258772,0.0,9822.816597581525,1e-06,1.6831087955231554e-05,0.0,1.9157329477661918e-07,0.0,1.7989974547691292e-07,0.0,6.142916084003067e-09,0.0,6.142916084003067e-09,6142.916084003067,1.7322412121457404e-05,-0.00059103947394808,1
40.0,253.0882977012741,125.04652090763301,-0.00020592516802594277,0.21828000810935114,0.0,9822.842312468514,1e-06,1.7020522647521043e-05,0.0,1.894346922894884e-07,0.0,1.8604319646779908e-07,0.0,6.2118601887756965e-09,0.0,6.2118601887756965e-09,6211.860188775697,1.751682763680629e-05,-0.0006062182448164716,1
41.0,253.08769148302926,125.04548037102369,-0.00016188506361900648,0.2183409365450046,0.0,9822.868683944847,1e-06,1.7207891561391063e-05,0.0,1.8736891387002162e-07,0.0,1.9225571788970668e-07,0.0,6.2801555177949295e-09,0.0,6.2801555177949295e-09,6280.155517794929,1.7709413669085402e-05,-0.0006213817451558442,1
42.0,253.0870701012841,125.04442444990255,-0.00011665977412711343,0.21840349157246833,0.0,9822.895711057346,1e-06,1.7393263560371425e-05,0.0,1.8537199898036265e-07,0.0,1.985366601726664e-07,0.0,6.347826117740874e-09,0.0,6.347826117740874e-09,6347.826117740874,1.7900238027539937e-05,-0.0006365294861620876,1
43.0,253.08643357179793,125.04335322278838,-7.024983101398485e-05,0.21846767240939186,0.0,9822.923392824809,1e-06,1.757670384388613e-05,0.0,1.8344028351470667e-07,0.0,2.0488539797554458e-07,0.0,6.414894822113763e-09,0.0,6.414894822113763e-09,6414.894822113763,1.8089365100368564e-05,-0.0006516609829324855,1
44.0,253.085781910815,125.0422667659044,-2.265582237046384e-05,0.2185334781999062,0.0,9822.951728238248,1e-06,1.7758274215704168e-05,0.0,1.8157037181803808e-07,0.0,2.1130132895548328e-07,0.0,6.481383336816216e-09,0.0,6.481383336816216e-09,6481.383336816216,1.827685609605687e-05,-0.0006667757542359101,1
45.0,253.08511513506076,125.04116515267434,2.6121608420198957e-05,0.21860090801631107,1000.0,9822.980716261076,1.0004298556484962e-06,1.7938033327574146e-05,4.298556484963674e-10,1.7975911186997655e-07,4.1941942524709435e-12,2.1778387262489506e-07,5.4063703121303704e-15,6.547312318091702e-09,5.4063703121303704e-15,6.547312318091702e-09,6547.312318091703,1.8462782711838472e-05,-0.0006818733088558777,1
46.0,253.0844332617519,125.04004845451087,7.60817577592186e-05,0.2186699608529214,1000.0,9823.010355828725,1.0016812483036605e-06,1.8116036900786843e-05,1.2513926551643175e-09,1.780035732126984e-07,4.2099529340220964e-12,2.2433246928786916e-07,1.5778385157387798e-14,6.6127014434046964e-09,1.5778385157387798e-14,6.6127014434046964e-09,6612.701443404697,1.8647199339872438e-05,-0.0006969531733958702,1
47.0,253.08373630857852,125.03891674140786,0.00012722386964989004,0.21874063563583512,1000.0,9823.040645849482,1.003771098903139e-06,1.829233792807541e-05,2.08985059947849e-09,1.7630102728856515e-07,4.2363581645750024e-12,2.309465790494381e-07,2.646028260681269e-14,6.677569476677544e-09,2.646028260681269e-14,6.677569476677544e-09,6677.569476677544,1.8830147311055397e-05,-0.0007120148880470122,1
48.0,253.08302429369047,125.03777008149721,0.0001795471415789959,0.2188129312302132,1000.0,9823.071585205114,1.006714137500382e-06,1.84669868579457e-05,2.943038597243089e-09,1.7464892987028993e-07,4.273730300290167e-12,2.376256808913176e-07,3.748160304728954e-14,6.741934327988839e-09,3.748160304728954e-14,6.741934327988839e-09,6741.934327988839,1.9011677203510436e-05,-0.0007270579842910539,1
49.0,253.0822972357062,125.03660854114055,0.00023305072018894906,0.2188868464349379,1000.0,9823.103172750549,1.0105227947365112e-06,1.86400317632629e-05,3.808657236129264e-09,1.730449053172013e-07,4.32241988832085e-12,2.44369271808093e-07,4.887356090626771e-14,6.805813107970154e-09,4.887356090626771e-14,6.805813107970154e-09,6805.813107970154,1.9191837345163862e-05,-0.000742081996409253,1
50.0,253.0815551537098,125.03543218501528,0.0002877337022335409,0.21896237998375753,1000.0,9823.135407314048,1.0152071214526327e-06,1.8811518495713117e-05,4.684326716121568e-09,1.71486732450217e-07,4.382809315275107e-12,2.511768659990038e-07,6.066893247704893e-14,6.869222177955124e-09,6.066893247704893e-14,6.869222177955124e-09,6869.222177955124,1.9370673954881604e-05,-0.0007570864613526808,1
51.0,253.08079806724842,125.03424107619524,0.0003435951354582774,0.21903953054641853,1000.0,9823.16828769738,1.0207747384736795e-06,1.8981490827561317e-05,5.5676170210468366e-09,1.699723318482012e-07,4.455314342105051e-12,2.5804799411075674e-07,7.290193329717997e-14,6.9321771961245925e-09,7.290193329717997e-14,6.9321771961245925e-09,6932.177196124592,1.9548231272288894e-05,-0.0007720709186238297,1
52.0,253.0800259963298,125.0330352762265,0.00040063401943782426,0.21911829672969801,1000.0,9823.201812675974,1.0272308176989476e-06,1.9149990581960848e-05,6.456079225268164e-09,1.684997543995302e-07,4.540385515577604e-12,2.649822025272599e-07,8.560808757906607e-14,6.994693160029433e-09,8.560808757906607e-14,6.994693160029433e-09,6994.693160029433,1.9724551677355582e-05,-0.0007870349101684416,1
53.0,253.07923896141963,125.03181484519858,0.0004588493063615874,0.21919867707837398,1000.0,9823.235980999092,1.034578094684137e-06,1.9317057752925643e-05,7.34727698518931e-09,1.6706717096479382e-07,4.638509448922253e-12,2.719790527025644e-07,9.882409233704462e-14,7.0567844458331305e-09,9.882409233704462e-14,7.0567844458331305e-09,7056.784445833131,1.989967580071834e-05,-0.000801977980276579,1
54.0,253.07843698343936,125.03057984181162,0.0005182399017783533,0.21928067007615015,1000.0,9823.270791389992,1.0428169119475258e-06,1.9482730615950956e-05,8.238817263388827e-09,1.6567286302531158e-07,4.750209966827256e-12,2.790381205336581e-07,1.1258767890423525e-13,7.118464844578463e-09,1.1258767890423525e-13,7.118464844578463e-09,7118.464844578463,2.00736426256046e-05,-0.0008168996754920831,1
55.0,253.07762008376386,125.02933032343951,0.000578804665290212,0.21936427414654305,1000.0,9823.306242546065,1.0519452913297287e-06,1.9647045830159136e-05,9.128379382202863e-09,1.6431521420817903e-07,4.876049112555953e-12,2.8615899577006436e-07,1.2693747446523629e-13,7.179747595749566e-09,1.2693747446523629e-13,7.179747595749566e-09,7179.747595749566,2.0246489582129783e-05,-0.0008317995445296382,1
56.0,253.07678828421933,125.02806634618962,0.0006405424112127184,0.2194494876536651,1000.0,9823.342333139002,1.0619590329300998e-06,1.9810038532751403e-05,1.0013741600371042e-08,1.629927025922663e-07,5.016628017489166e-12,2.933412814574833e-07,1.419128660746316e-13,7.240645418370101e-09,1.419128660746316e-13,7.240645418370101e-09,7240.645418370102,2.0418252634652788e-05,-0.0008466771381987621,1
57.0,253.07594160708115,125.02678796495908,0.0007034519092016397,0.21953630890303966,1000.0,9823.379061814943,1.0728518374713446e-06,1.9971742426462944e-05,1.0892804541244953e-08,1.6170389371154168e-07,5.172587635768254e-12,3.00584593412961e-07,1.5755386938149003e-13,7.301170539858294e-09,1.5755386938149003e-13,7.301170539858294e-09,7301.170539858294,2.058896636281777e-05,-0.0008615320093340941,1
58.0,253.0750800750718,125.02549523348806,0.0007675318848449341,0.21962473614231967,1000.0,9823.416427194625,1.0846154484352999e-06,2.013218986064506e-05,1.1763610963955288e-08,1.6044743418211835e-07,5.34460934884168e-12,3.078885597292953e-07,1.7390100396816096e-13,7.361334722830367e-09,1.7390100396816096e-13,7.361334722830367e-09,7361.334722830367,2.0758664036827048e-05,-0.000876363712731433,1
59.0,253.07420371135908,125.02418820441008,0.0008327810202172304,0.21971476756197644,1000.0,9823.454427873521,1.097239809982332e-06,2.029141190653341e-05,1.2624361547032069e-08,1.5922204588834867e-07,5.533415446546681e-12,3.152528203065879e-07,1.909951768563575e-13,7.421149290029209e-09,1.909951768563575e-13,7.421149290029209e-09,7421.14929002921,2.092737768744768e-05,-0.0008911718050890231,1
60.0,253.073312539554,125.02286692929977,0.0008991979544154839,0.21980640129597775,1000.0,9823.493062421992,1.1107132365171756e-06,2.0449438427204304e-05,1.3473426534843621e-08,1.5802652067089538e-07,5.739769492852652e-12,3.226770264090334e-07,2.0887757536242608e-13,7.48062514753683e-09,2.0887757536242608e-13,7.48062514753683e-09,7480.62514753683,2.1095138171201775e-05,-0.0009059558449536404,1
61.0,253.07240658370904,125.02153145871806,0.0009667812840651173,0.21989963542238128,1000.0,9823.532329385438,1.1250225897851793e-06,2.0606298142670575e-05,1.4309353268003752e-08,1.568597154662697e-07,5.9644765855233704e-12,3.301608402451962e-07,2.2758957010086616e-13,7.539772806410657e-09,2.2758957010086616e-13,7.539772806410657e-09,7539.772806410657,2.1261975231137367e-05,-0.0009207153926710774,1
62.0,253.07148586831636,125.02018184225507,0.001035529563796879,0.21999446796399286,1000.0,9823.57222728442,1.140153459556502e-06,2.076201869052381e-05,1.5130869771322674e-08,1.5572054785323785e-07,6.208383519730033e-12,3.377039345701733e-07,2.4717262857931744e-13,7.59860240287665e-09,2.4717262857931744e-13,7.59860240287665e-09,7598.60240287665,2.142791755355609e-05,-0.0009354500103406539,1
63.0,253.07055041830603,125.01881812857083,0.0011054413067015986,0.2200908968888656,1000.0,9823.612754614816,1.1560903442556936e-06,2.0916626682490106e-05,1.5936884699191517e-08,1.5460799196629346e-07,6.4723788660819e-12,3.453059923081728e-07,2.6766823950417184e-13,7.657123717189081e-09,2.6766823950417184e-13,7.657123717189081e-09,7657.123717189082,2.1592992821007575e-05,-0.0009501592617734407,1
64.0,253.06960025904425,125.01744036543391,0.0011765149847746943,0.22018892011087438,1000.0,9823.65390984796,1.1728168282900917e-06,2.107014775723118e-05,1.6726484034398063e-08,1.5352107474107587e-07,6.757392973665572e-12,3.5296670619415655e-07,2.8911784763429556e-13,7.715346191269226e-09,2.8911784763429556e-13,7.715346191269226e-09,7715.3461912692255,2.175722776186674e-05,-0.000964842712453883,1
65.0,253.0686354163318,125.01604859975828,0.0012487490293195723,0.22028853549023925,1000.0,9823.695691430787,1.1903157532904367e-06,2.1222606629691424e-05,1.7498925000345086e-08,1.5245887246024455e-07,7.064397908525181e-12,3.6068577843330396e-07,3.115627987754113e-13,7.773278945215035e-09,3.115627987754113e-13,7.773278945215035e-09,7773.278945215035,2.1920648196752583e-05,-0.0009794999295045603,1
66.0,253.0676559164023,125.01464287763822,0.0013221418313537796,0.2203897408339885,1000.0,9823.738097785947,1.2085693809724576e-06,2.13740271372632e-05,1.825362768202081e-08,1.5142050757177657e-07,7.394407337647328e-12,3.6846292037714963e-07,3.3504429434248514e-13,7.830930792768377e-09,3.3504429434248514e-13,7.830930792768377e-09,7830.930792768378,2.2083279082031284e-05,-0.0009941304816538429,1
67.0,253.06666178592064,125.01322324438168,0.0013966917419774767,0.2204925338964444,1000.0,9823.781127311979,1.2275595458293592e-06,2.1524432283017883e-05,1.899016485690162e-08,1.504051457546828e-07,7.748476367945606e-12,3.7629785221534187e-07,3.596033547627538e-13,7.88831025582161e-09,3.596033547627538e-13,7.88831025582161e-09,7888.310255821611,2.224514455063219e-05,-0.001008733939206216,1
68.0,253.06565305198143,125.01178974454199,0.0014723970727479937,0.2205969123796956,1000.0,9823.82477838342,1.2472677963517065e-06,2.1673844276227574e-05,1.9708250522347276e-08,1.4941199320968982e-07,8.12770134905773e-12,3.84190302682042e-07,3.852807909253861e-13,7.945425578034433e-09,3.852807909253861e-13,7.945425578034433e-09,7945.425578034434,2.240626795037502e-05,-0.0010233098740150706,1
69.0,253.0646297421074,125.01034242194815,0.0015492560960131817,0.22070287393396743,1000.0,9823.869049350962,1.2676755239228034e-06,2.1822284570382296e-05,2.0407727571096856e-08,1.4844029415472225e-07,8.533219647973938e-12,3.9214000877606465e-07,4.121171828133864e-13,8.002284737624242e-09,4.121171828133864e-13,8.002284737624242e-09,8002.284737624242,2.2566671879984212e-05,-0.0010378578594577872,1
70.0,253.06359188424796,125.00888131973369,0.0016272670452491568,0.22081041615808852,1000.0,9823.91393854157,1.2887640789442147e-06,2.1969773898889528e-05,2.1088555021411367e-08,1.474893285072317e-07,8.966209402693896e-12,4.0014671549392465e-07,4.4015286446478663e-13,8.058895459396099e-09,4.4015286446478663e-13,8.058895459396099e-09,8058.895459396099,2.272637822297483e-05,-0.0010523774704129258,1
71.0,253.06253950677754,125.0074064803642,0.0017064281153838748,0.22091953659985605,1000.0,9823.95944425864,1.3105148740975512e-06,2.2116332308626535e-05,2.1750795153336593e-08,1.465584097370062e-07,9.427889261254957e-12,4.0821017557501353e-07,4.694279144090828e-13,8.11526522606136e-09,4.694279144090828e-13,8.11526522606136e-09,8115.2652260613595,2.2885408179546185e-05,-0.0010668682832393889,1
72.0,253.0614726384943,125.0059179456637,0.0017867374630914838,0.22103023275641895,1000.0,9824.005564782125,1.3329094749424972e-06,2.2261979191501424e-05,2.2394600844946028e-08,1.456468828748875e-07,9.91951811163108e-12,4.163301492581913e-07,4.999821507618308e-13,8.171401288898963e-09,4.999821507618308e-13,8.171401288898963e-09,8171.401288898963,2.3043782296633396e-05,-0.0010813298757574004,1
73.0,253.06039130861856,125.00441575683976,0.0018681932070936152,0.22114250207464595,1000.0,9824.052298368668,1.3559296782878903e-06,2.240673331416559e-05,2.3020203345393168e-08,1.4475412266416784e-07,1.0442394807204408e-11,4.2450640404912475e-07,5.318551302267857e-13,8.227310677804634e-09,5.318551302267857e-13,8.227310677804634e-09,8227.310677804635,2.3201520496242688e-05,-0.001095761827231184,1
74.0,253.05929554679133,125.0028999545076,0.0019507934284388865,0.22125634195147323,1000.0,9824.099643251755,1.379557578953664e-06,2.255061284600832e-05,2.362790066577371e-08,1.4387953184272857e-07,1.0997857891744817e-11,4.3273871449775546e-07,5.650861502994286e-13,8.283000210770183e-09,5.650861502994286e-13,8.283000210770183e-09,8283.000210770184,2.335864210218751e-05,-0.0011101637183532139,1
75.0,253.05818538307298,125.00137057871305,0.00203453617077191,0.2213717497342374,1000.0,9824.147597641831,1.4037756256726475e-06,2.2693635385553448e-05,2.4218046718983473e-08,1.4302253954512888e-07,1.1587285327135696e-11,4.4102686198531745e-07,5.997142540446204e-13,8.338476502832142e-09,5.997142540446204e-13,8.338476502832142e-09,8338.476502832142,2.3515165865334726e-05,-0.0011245351312299345,1
76.0,253.05706084794176,124.99982766895467,0.0021194194405968446,0.22148872272097905,1000.0,9824.196159726456,1.4285666669677872e-06,2.2835817985368304e-05,2.4791041295139803e-08,1.4218259981485533e-07,1.2212094226451156e-11,4.4937063452037043e-07,6.357782368897643e-13,8.393745974525068e-09,6.357782368897643e-13,8.393745974525068e-09,8393.745974525069,2.3671109987458974e-05,-0.00113887564936885,1
