t_s,T_K,e_Pa,Sw,Si,Ncloud,Nice,r_cloud_m,r_ice_m,drcloud_dt,drice_dt,qcloud,qice,cond_rate_kgm3s,dep_rate_kgm3s,cond_sink_kgm3s,dep_sink_kgm3s,R_BF,latent_heating_Ks,dT_dt_Ks,ice_active
702.0,252.35106733116424,111.46439854822289,-0.04998593087859084,0.1660425346366341,0.0,98522.20838498314,5.107647415832685e-06,6.564708054573301e-05,0.0,3.4693483049981896e-08,0.0,0.00010706273505223312,0.0,1.6974307857750347e-07,0.0,1.6974307857750347e-07,169743.07857750347,0.0004786585917299949,0.0020057828389811083,1
703.0,252.35307311400322,111.44555839494542,-0.05031210518301385,0.16561921332664337,0.0,98521.47812596468,5.107647415832685e-06,6.5681673302244e-05,0.0,3.4592756510996533e-08,0.0,0.00010723127969560121,0.0,1.6942742301051123e-07,0.0,1.6942742301051123e-07,169427.42301051124,0.00047776847443959086,0.0020183922306141002,1
704.0,252.35509150623383,111.42676041345464,-0.05063887232916617,0.1651950361873039,0.0,98520.74291735658,5.107647415832685e-06,6.571616532060178e-05,0.0,3.449201835776916e-08,0.0,0.00010739950098942046,0.0,1.6911024289092295e-07,0.0,1.6911024289092295e-07,169110.24289092296,0.0004768740580625628,0.0020309550861819514,1
705.0,252.35712246132002,111.4080047577941,-0.050966226248596674,0.16477001139880185,0.0,98520.00276920416,5.107647415832685e-06,6.575055658994727e-05,0.0,3.439126934548643e-08,0.0,0.00010756739741114118,0.0,1.6879154469660303e-07,0.0,1.6879154469660303e-07,168791.54469660303,0.0004759753608658437,0.0020434710550136896,1
706.0,252.35916593237502,111.38929158112455,-0.051294160857154075,0.16434414716383625,0.0,98519.25769166567,5.107647415832685e-06,6.578484710017941e-05,0.0,3.429051023214727e-08,0.0,0.00010773496744496304,0.0,1.684713349522165e-07,0.0,1.684713349522165e-07,168471.33495221648,0.00047507240124833983,0.002055939787738372,1
707.0,252.36122187216276,111.37062103571931,-0.05162267005523102,0.1639174517072376,0.0,98518.50769501255,5.107647415832685e-06,6.581903684195795e-05,0.0,3.4189741778537744e-08,0.0,0.00010790220958188307,0.0,1.681496202290143e-07,0.0,1.681496202290143e-07,168149.62022901428,0.00047416519774032484,0.0020683609362945727,1
708.0,252.36329023309906,111.35199327295948,-0.05195174772799826,0.1634899332756666,0.0,98517.75278962958,5.107647415832685e-06,6.585312580670618e-05,0.0,3.408896474822085e-08,0.0,0.00010806912231974285,0.0,1.6782640714468821e-07,0.0,1.6782640714468821e-07,167826.40714468822,0.00047325376900303126,0.0020807341539400216,1
709.0,252.365370967253,111.33340844332932,-0.05228138774564348,0.16306160013728005,0.0,98516.99298601542,5.107647415832685e-06,6.58871139866137e-05,0.0,3.39881799075203e-08,0.0,0.00010823570416327643,0.0,1.6750170236319623e-07,0.0,1.6750170236319623e-07,167501.70236319624,0.00047233813382815737,0.002093059095261122,1
710.0,252.36746402634827,111.31486669641156,-0.05261158396361754,0.16263246058138095,0.0,98516.22829478266,5.107647415832685e-06,6.592100137463921e-05,0.0,3.388738802550151e-08,0.0,0.00010840195362415726,0.0,1.6717551259457074e-07,0.0,1.6717551259457074e-07,167175.51259457076,0.00047141831113732687,0.002105335416182407,1
711.0,252.36956936176446,111.29636818088275,-0.05294233022286534,0.1622025229181129,0.0,98515.45872665825,5.107647415832685e-06,6.595478796451316e-05,0.0,3.378658987396076e-08,0.0,0.00010856786922104531,0.0,1.6684784459476542e-07,0.0,1.6684784459476542e-07,166847.84459476543,0.0004704943199816569,0.002117562773976051,1
712.0,252.37168692453844,111.27791304450867,-0.05327362035007145,0.1617717954781143,0.0,98514.68429248381,5.107647415832685e-06,6.598847375074057e-05,0.0,3.368578622740718e-08,0.0,0.00010873344947963428,0.0,1.665187051654653e-07,0.0,1.665187051654653e-07,166518.7051654653,0.0004695661795412225,0.0021297408272712556,1
713.0,252.3738166653657,111.25950143413971,-0.053605448157897286,0.16134028661218522,0.0,98513.90500321587,5.107647415832685e-06,6.602205872860362e-05,0.0,3.358497786304692e-08,0.0,0.0001088986929326978,0.0,1.6618810115390448e-07,0.0,1.6618810115390448e-07,166188.10115390448,0.0004686339091245426,0.002141869236063613,1
714.0,252.37595853460175,111.24113349570631,-0.053937807445224764,0.16090800469096891,0.0,98513.12086992619,5.107647415832685e-06,6.605554289416439e-05,0.0,3.348416556077027e-08,0.0,0.00010906359812013654,0.0,1.658560394526977e-07,0.0,1.658560394526977e-07,165856.0394526977,0.00046769752816810473,0.0021539476617244953,1
715.0,252.37811248226348,111.22280937421439,-0.05427069199739004,0.16047495810459478,0.0,98512.33190380203,5.107647415832685e-06,6.608892624426752e-05,0.0,3.338335010313166e-08,0.0,0.00010922816358902405,0.0,1.655225269996339e-07,0.0,1.655225269996339e-07,165522.5269996339,0.00046675705623578354,0.002165975767010282,1
716.0,252.3802784580305,111.20452921374086,-0.05460409558642696,0.16004115526236945,0.0,98511.53811614649,5.107647415832685e-06,6.612220877654286e-05,0.0,3.328253227533856e-08,0.0,0.00010939238789365326,0.0,1.6518757077751215e-07,0.0,1.6518757077751215e-07,165187.57077751216,0.0004658125130183775,0.0021779532160716725,1
717.0,252.38245641124655,111.18629315742903,-0.05493801197130458,0.15960660459244003,0.0,98510.73951837879,5.107647415832685e-06,6.61553904894081e-05,0.0,3.318171286523533e-08,0.0,0.00010955626959558219,0.0,1.6485117781395076e-07,0.0,1.6485117781395076e-07,164851.17781395075,0.0004648639183330711,0.002189879674462907,1
718.0,252.384646290921,111.16810134748427,-0.05527243489817254,0.1591713145414689,0.0,98509.93612203452,5.107647415832685e-06,6.618847138207138e-05,0.0,3.3080892663289235e-08,0.0,0.00010971980726367993,0.0,1.6451335518120507e-07,0.0,1.6451335518120507e-07,164513.3551812051,0.0004639112921229206,0.002201754809150956,1
719.0,252.38684804573018,111.1499539251694,-0.055607358100594605,0.1587352935742694,0.0,98509.127938766,5.107647415832685e-06,6.622145145453395e-05,0.0,3.298007246256931e-08,0.0,0.00010988299947417217,0.0,1.6417410999594803e-07,0.0,1.6417410999594803e-07,164174.10999594803,0.00046295465445623553,0.0022135782885245887,1
720.0,252.3890616240187,111.13185103080035,-0.05594277529978867,0.15829855017352518,0.0,98508.31498034258,5.107647415832685e-06,6.625433070759269e-05,0.0,3.287925305874063e-08,0.0,0.00011004584481068641,0.0,1.638334494191251e-07,0.0,1.638334494191251e-07,163833.4494191251,0.0004619940255261697,0.0022253497824035887,1
721.0,252.3912869738011,111.1137928037417,-0.056278680204873185,0.1578610928394031,0.0,98507.49725865081,5.107647415832685e-06,6.628710914284274e-05,0.0,3.277843525003907e-08,0.0,0.00011020834186429741,0.0,1.6349138065571046e-07,0.0,1.6349138065571046e-07,163491.38065571047,0.0004610294256500333,0.0022370689620476907,1
722.0,252.39352404276315,111.09577938240233,-0.05661506651309869,0.15742293008927657,0.0,98506.67478569494,5.107647415832685e-06,6.631978676268e-05,0.0,3.267761983726631e-08,0.0,0.0001103704892335719,0.0,1.6314791095456224e-07,0.0,1.6314791095456224e-07,163147.91095456225,0.00046006087526888497,0.0022487355001657313,1
723.0,252.3957727782633,111.077810904231,-0.05695192791009201,0.15698407045734128,0.0,98505.847573597,5.107647415832685e-06,6.635236357030376e-05,0.0,3.257680762376518e-08,0.0,0.00011053228552461352,0.0,1.628030476081774e-07,0.0,1.628030476081774e-07,162803.0476081774,0.00045908839494684055,0.0022603490709244933,1
724.0,252.39803312733423,111.05988750571207,-0.05728925807009622,0.1565445224943294,0.0,98505.01563459722,5.107647415832685e-06,6.638483956971917e-05,0.0,3.2475999415413084e-08,0.0,0.00011069372935110739,0.0,1.624567979525358e-07,0.0,1.624567979525358e-07,162456.79795253582,0.0004581120053706333,0.0022719093499577576,1
725.0,252.4003050366842,111.04200932236115,-0.05762705065620695,0.15610429476714602,0.0,98504.17898105427,5.107647415832685e-06,6.641721476573978e-05,0.0,3.237519602060106e-08,0.0,0.0001108548193343644,0.0,1.6210916936687002e-07,0.0,1.6210916936687002e-07,162109.16936687002,0.0004571317273489648,0.0022834160143751256,1
726.0,252.40258845269855,111.02417648872081,-0.05796529932061286,0.15566339585855032,0.0,98503.33762544562,5.107647415832685e-06,6.644948916399e-05,0.0,3.227439825022119e-08,0.0,0.00011101555410336544,0.0,1.6176016927347527e-07,0.0,1.6176016927347527e-07,161760.16927347527,0.0004561475818119691,0.002294868742770899,1
727.0,252.40488332144133,111.0063891383563,-0.05830399770483794,0.15522183436683112,0.0,98502.4915803677,5.107647415832685e-06,6.648166277090764e-05,0.0,3.217360691765292e-08,0.0,0.00011117593229480523,0.0,1.614098051375118e-07,0.0,1.614098051375118e-07,161409.8051375118,0.00045515958981065513,0.002306267215232901,1
728.0,252.40718958865656,110.98864740385133,-0.05864313943997427,0.15477961890545724,0.0,98501.64085853635,5.107647415832685e-06,6.651373559374639e-05,0.0,3.207282283874467e-08,0.0,0.00011133595255313633,0.0,1.6105808446678292e-07,0.0,1.6105808446678292e-07,161058.08446678292,0.00045416777251628136,0.0023176111133512123,1
729.0,252.4095071997699,110.97095141680387,-0.05898271814692582,0.15433675810277667,0.0,98500.78547278697,5.107647415832685e-06,6.65457076405782e-05,0.0,3.197204683180458e-08,0.0,0.00011149561353061229,0.0,1.6070501481155548e-07,0.0,1.6070501481155548e-07,160705.01481155548,0.000453172151219849,0.002328900120226964,1
730.0,252.41183609989014,110.95330130782189,-0.059322727436648286,0.1538932606016408,0.0,98499.92543607485,5.107647415832685e-06,6.657757892029577e-05,0.0,3.187127971757725e-08,0.0,0.00011165491388733115,0.0,1.6035060376430953e-07,0.0,1.6035060376430953e-07,160350.60376430955,0.0004521727473313962,0.002340133920480909,1
731.0,252.41417623381062,110.93569720651927,-0.05966316091038072,0.15344913505913046,0.0,98499.06076147547,5.107647415832685e-06,6.6609349442615e-05,0.0,3.1770522319239426e-08,0.0,0.0001118138522912786,0.0,1.5999485895958087e-07,0.0,1.5999485895958087e-07,159994.8589595809,0.00045116958237955443,0.0023513122002622043,1
732.0,252.41652754601088,110.91813924151157,-0.06000401215989028,0.15300439014617045,0.0,98498.19146218483,5.107647415832685e-06,6.664101921807738e-05,0.0,3.166977546237488e-08,0.0,0.00011197242741837087,0.0,1.5963778807369725e-07,0.0,1.5963778807369725e-07,159637.78807369724,0.000450162678010804,0.002362434647256873,1
733.0,252.41888998065815,110.90062754041202,-0.060345274767709504,0.152559034547252,0.0,98497.31755151958,5.107647415832685e-06,6.667258825805235e-05,0.0,3.156903997496928e-08,0.0,0.00011213063795249708,0.0,1.592793988246135e-07,0.0,1.592793988246135e-07,159279.39882461348,0.00044915205598900957,0.0023735009506964822,1
734.0,252.42126348160886,110.88316222982735,-0.060686942307370734,0.15211307696005366,0.0,98496.43904291747,5.107647415832685e-06,6.670405657473974e-05,0.0,3.1468316687386364e-08,0.0,0.00011228848258556203,0.0,1.5891969897165083e-07,0.0,1.5891969897165083e-07,158919.69897165083,0.000448137738194685,0.0023845108013665368,1
