t_s,T_K,Sw,Si,e_Pa,dqcloud_dt,dqice_dt,qcloud,qice,Ncloud,Nice,ice_active
323.0,269.9200000000029,0.0037288762012475107,0.11525430689027516,483.30952990142737,0.0007457752402495022,0.0,0.18365144429692606,0.0,500003000.0,0.0,0
324.0,269.9100000000029,0.0037291533922048092,0.11525461488022759,482.95040206961625,0.0007458306784409619,0.0,0.18439727497536704,0.0,500003000.0,0.0,0
325.0,269.90000000000293,0.003729430614106688,0.11525492290456296,482.5915145129424,0.0007458861228213376,0.0,0.18514316109818837,0.0,500003000.0,0.0,0
326.0,269.89000000000294,0.0037297078669569217,0.1152552309632855,482.2328670894183,0.0007459415733913844,0.0,0.18588910267157976,0.0,500003000.0,0.0,0
327.0,269.88000000000295,0.0037299851507597293,0.11525553905639963,481.8744596571283,0.0007459970301519459,0.0,0.1866350997017317,0.0,500003000.0,0.0,0
328.0,269.87000000000296,0.0037302624655182193,0.11525584718390891,481.51629207422894,0.0007460524931036439,0.0,0.18738115219483534,0.0,500003000.0,0.0,0
329.0,269.86000000000297,0.0037305398112410515,0.11525615534582334,481.1583641989484,0.0007461079622482103,0.0,0.18812726015708356,0.0,500003000.0,0.0,0
330.0,269.850000000003,0.003730817187929114,0.11525646354214358,480.800675889587,0.0007461634375858228,0.0,0.18887342359466938,0.0,500003000.0,0.0,0
331.0,269.840000000003,0.0037310945955904007,0.11525677177287807,480.4432270045167,0.0007462189191180801,0.0,0.18961964251378746,0.0,500003000.0,0.0,0
332.0,269.830000000003,0.0037313720342253553,0.11525708003802815,480.0860174021817,0.0007462744068450711,0.0,0.19036591692063254,0.0,500003000.0,0.0,0
333.0,269.820000000003,0.0037316495038399733,0.11525738833760002,479.7290469410978,0.0007463299007679947,0.0,0.19111224682140054,0.0,500003000.0,0.0,0
334.0,269.810000000003,0.0037319270044440245,0.11525769667160435,479.3723154798522,0.0007463854008888049,0.0,0.19185863222228935,0.0,500003000.0,0.0,0
335.0,269.800000000003,0.0037322045360348444,0.11525800504003869,479.01582287710454,0.000746440907206969,0.0,0.19260507312949632,0.0,500003000.0,0.0,0
336.0,269.79000000000303,0.00373248209861865,0.11525831344290949,478.659568991586,0.0007464964197237301,0.0,0.19335156954922006,0.0,500003000.0,0.0,0
337.0,269.78000000000304,0.0037327596922038797,0.11525862188022629,478.30355368209916,0.000746551938440776,0.0,0.19409812148766084,0.0,500003000.0,0.0,0
