t_s,T_K,e_Pa,Sw,Si,Ncloud,Nice,r_cloud_m,r_ice_m,drcloud_dt,drice_dt,qcloud,qice,cond_rate_kgm3s,dep_rate_kgm3s,latent_heating_Ks,dT_dt_Ks,ice_active
59.0,272.5600000000005,579.3645689181736,-0.010481928705937183,-0.004675641603921608,0.0,0.0,1e-06,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0
60.0,272.5500000000005,579.3433117334765,-0.009796413551226534,-0.00388857520100725,0.0,0.0,1e-06,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0
61.0,272.54000000000053,579.3220545487794,-0.009110365322651413,-0.0031008266562891,0.0,0.0,1e-06,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0
62.0,272.53000000000054,579.3007973640823,-0.008423783563053535,-0.0023123953293781342,0.0,0.0,1e-06,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0
63.0,272.52000000000055,579.2795401793852,-0.007736667814847583,-0.0015232805792342735,0.0,0.0,1e-06,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0
64.0,272.51000000000056,579.2582829946881,-0.007049017620020643,-0.0007334817641761579,0.0,0.0,1e-06,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0
65.0,272.50000000000057,579.237025809991,-0.00636083252013239,5.700175812782515e-05,0.0,0.0,1e-06,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0
66.0,272.4900000000006,579.2157686252939,-0.005672112056313736,0.0008481706306554189,0.0,0.0,1e-06,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0
67.0,272.4800000000006,579.1945114405968,-0.004982855769266824,0.0016400254970355868,0.0,0.0,1e-06,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0
68.0,272.4700000000006,579.1732542558997,-0.004293063199264838,0.002432567001538062,0.0,0.0,1e-06,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0
69.0,272.4600000000006,579.1519970712026,-0.003602733886151417,0.0032257957890922256,0.0,0.0,1e-06,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0
70.0,272.4500000000006,579.1307398865055,-0.0029118673693396815,0.004019712505273318,0.0,0.0,1e-06,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0
71.0,272.4400000000006,579.1094827018084,-0.002220463187813015,0.004814317796303171,0.0,0.0,1e-06,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0
72.0,272.43000000000063,579.0882255171113,-0.0015285208801231096,0.005609612309064843,0.0,0.0,1e-06,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0
73.0,272.42000000000064,579.0669683324141,-0.0008360399843909455,0.006405596691097503,0.0,0.0,1e-06,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0
74.0,272.41000000000065,579.045711147717,-0.00014302003830541962,0.007202271590569949,0.0,0.0,1e-06,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0
75.0,272.40000000000066,579.0219919924771,0.0005505394208766528,0.00799963765633326,50003000.0,0.0,1.030630575307381e-06,5e-06,3.063057530738098e-08,0.0,2.292945527975176e-07,0.0,2.0444058914927597e-08,0.0,5.085586794758109e-05,-0.00994914413205242,0
76.0,272.3900508558686,578.9946548485074,0.0012366634477323645,0.008789157532246142,50003000.0,0.0,1.09735816414486e-06,5e-06,6.672758883747891e-08,0.0,2.7677691717742355e-07,0.0,5.049032375909513e-08,0.0,0.00012559782029625656,-0.009874402179703744,0
77.0,272.3801764536889,578.9629501601215,0.0019115865593867217,0.009566797429797193,50003000.0,0.0,1.1941846594394217e-06,5e-06,9.682649529456181e-08,0.0,3.566967351549853e-07,0.0,8.676470881215949e-08,0.0,0.00021583260898547135,-0.00978416739101453,0
78.0,272.3703922862979,578.9260596628886,0.0025728508648559705,0.010329922153271349,50003000.0,0.0,1.31388222713748e-06,5e-06,1.196975676980584e-07,0.0,4.750660382433288e-07,0.0,1.2983869048347173e-07,0.0,0.00032298181712306405,-0.009677018182876937,0
79.0,272.36071526811503,578.8831736943926,0.0032177685258731447,0.011075649327592595,50003000.0,0.0,1.4498814169085292e-06,5e-06,1.359991897710492e-07,0.0,6.383841874946404e-07,0.0,1.7964172362531486e-07,0.0,0.00044686995926695235,-0.009553130040733047,0
80.0,272.3511621380743,578.8335252583474,0.0038436724105428144,0.011801117753091473,50003000.0,0.0,1.5970279924835616e-06,5e-06,1.4714657557503236e-07,0.0,8.531438331951756e-07,0.0,2.3582027513319031e-07,0.0,0.0005866175998338068,-0.009413382400166193,0
81.0,272.34174875567413,578.7764067627382,0.0044480272962562455,0.0125036065586182,50003000.0,0.0,1.7515507337187036e-06,5e-06,1.5452274123514212e-07,0.0,1.1255190086128093e-06,0.0,2.978816642448026e-07,0.0,0.0007409991647880662,-0.009259000835211934,0
82.0,272.33248975483895,578.7111818070458,0.0050284852037001115,0.013180594579660898,50003000.0,0.0,1.9107556088623413e-06,5e-06,1.5920487514363757e-07,0.0,1.461167822818139e-06,0.0,3.6523515574160774e-07,0.0,0.0009085451635363377,-0.009091454836463663,0
83.0,272.3233983000025,578.6372946114666,0.0055829248418011925,0.013829802747355471,50003000.0,0.0,2.0727151177505798e-06,5e-06,1.6195950888823847e-07,0.0,1.8651059845393025e-06,0.0,4.3721152997859757e-07,0.0,0.0010875908705935263,-0.008912409129406475,0
84.0,272.31448589087313,578.5542770518177,0.006109483505502743,0.014449228411641589,50003000.0,0.0,2.2360302148973492e-06,5e-06,1.6331509714676922e-07,0.0,2.3416267668126447e-06,0.0,5.130829633100978e-07,0.0,0.0012763257793783527,-0.008723674220621647,0
85.0,272.3057622166525,578.461753161675,0.006606581245860752,0.015037171397262716,50003000.0,0.0,2.3996651936839214e-06,5e-06,1.6363497878657237e-07,0.0,2.8942539009190037e-06,0.0,5.920840668853123e-07,0.0,0.0014728459375256526,-0.008527154062474347,0
86.0,272.29723506259006,578.3594411981559,0.007072936801780923,0.015592251237907378,50003000.0,0.0,2.5628372724250987e-06,5e-06,1.631720787411771e-07,0.0,3.5257195598277688e-06,0.0,6.73432132221737e-07,0.0,0.001675204309009296,-0.008324795690990705,0
87.0,272.28891026689905,578.2471535017529,0.007507575552362394,0.01611341585871237,50003000.0,0.0,2.7249433603485775e-06,5e-06,1.6210608792347874e-07,0.0,4.2379624990328195e-06,0.0,7.563454692101251e-07,0.0,0.001881456391069963,-0.008118543608930037,0
88.0,272.2807917232901,578.1247944259949,0.007909830194343787,0.016599942455791897,50003000.0,0.0,2.8855112025476766e-06,5e-06,1.605678421990991e-07,0.0,5.0321428912592144e-06,0.0,8.400594580679097e-07,0.0,0.0020897001444475367,-0.007910299855552463,0
89.0,272.27288142343457,577.9923566195686,0.008279335007996925,0.017051431492894287,50003000.0,0.0,3.0441663594645307e-06,5e-06,1.586551569168541e-07,0.0,5.908671119508479e-06,0.0,9.238402566809107e-07,0.0,0.0022981100912460467,-0.007701889908753954,0
90.0,272.26517953352584,577.8499159377842,0.008616014608020557,0.017467794772203594,50003000.0,0.0,3.2006095016372254e-06,5e-06,1.5644314217269483e-07,0.0,6.867248151080655e-06,0.0,1.0069962095830125e-06,0.0,0.0025049656954801306,-0.00749503430451987,0
91.0,272.25768449922134,577.6976252508248,0.008920068067598536,0.017849238528662763,50003000.0,0.0,3.354600484573443e-06,5e-06,1.5399098293621766e-07,0.0,7.906915301027918e-06,0.0,1.0888870356973668e-06,0.0,0.002708674218152654,-0.007291325781847347,0
92.0,272.2503931734395,577.5357074049024,0.009191949282078775,0.01819624247500519,50003000.0,0.0,3.5059469326303917e-06,5e-06,1.5134644805694872e-07,0.0,9.026111311324051e-06,0.0,1.1689308877051037e-06,0.0,0.0029077882778733924,-0.007092211722126608,0
93.0,272.24330096171735,577.364447578984,0.009432344409694086,0.018509535694623516,50003000.0,0.0,3.6544958604132336e-06,5e-06,1.485489277828418e-07,0.0,1.0222734775627144e-05,0.0,1.2466093939611701e-06,0.0,0.003101018392938234,-0.006898981607061766,0
94.0,272.2364019801103,577.1841852636695,0.009642147189229549,0.01879007023998431,50003000.0,0.0,3.8001273679127196e-06,5e-06,1.4563150749948596e-07,0.0,1.1494210054641823e-05,0.0,1.3214708158789935e-06,0.0,0.0032872408355198845,-0.006712759164480116,0
95.0,272.22968922094583,576.9953060699695,0.009822432886938336,0.01903899324402537,50003000.0,0.0,3.94274977086245e-06,5e-06,1.426224029497302e-07,0.0,1.283755496388219e-05,0.0,1.3931314767771429e-06,0.0,0.0034655011860127934,-0.006534498813987207,0
96.0,272.2231547221318,576.7982335544128,0.009974431567025042,0.01925761829027529,50003000.0,0.0,4.082295738571782e-06,5e-06,1.3954596770933198e-07,0.0,1.4249448675479027e-05,0.0,1.4612756390646895e-06,0.0,0.0036350140275241034,-0.006364985972475897,0
97.0,272.21678973615934,576.5934212236574,0.010099501312559676,0.019447396715476892,50003000.0,0.0,4.2187191497710175e-06,5e-06,1.3642341119923548e-07,0.0,1.5726298455156793e-05,0.0,1.525654022908498e-06,0.0,0.0037951592609664127,-0.0062048407390335875,0
98.0,272.2105848954203,576.3813448573044,0.010199101948610621,0.019609889438264586,50003000.0,0.0,4.351992468836247e-06,5e-06,1.3327331906522948e-07,0.0,1.7264304048800873e-05,0.0,1.5860811697706648e-06,0.0,0.003945475546693196,-0.006054524453306804,0
99.0,272.204530370967,576.1624952627114,0.010274769739385861,0.019746739821757883,50003000.0,0.0,4.482104506443178e-06,5e-06,1.3011203760693063e-07,0.0,1.885951873341342e-05,0.0,1.6424318579562388e-06,0.0,0.004085651387950843,-0.005914348612049157,0
100.0,272.19861602235494,575.9373715510081,0.01032809344890448,0.019859647989652694,50003000.0,0.0,4.609058470549644e-06,5e-06,1.2695396410646634e-07,0.0,2.0507906247982164e-05,0.0,1.6946367747389124e-06,0.0,0.0042155143650221705,-0.00578448563497783,0
