t_s,T_K,e_Pa,Sw,Si,Ncloud,Nice,r_cloud_m,r_ice_m,drcloud_dt,drice_dt,qcloud,qice,cond_rate_kgm3s,dep_rate_kgm3s,latent_heating_Ks,dT_dt_Ks,ice_active
0.0,273.15,580.6378742815302,-0.05000000000000009,-0.049927860781880086,0.0,0.0,1e-06,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
0.01,273.149,580.6357485630605,-0.04993453701204602,-0.049853096743354065,0.0,0.0,1e-06,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
0.02,273.148,580.6336228445907,-0.04986906895956212,-0.049778326255482314,0.0,0.0,1e-06,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
0.03,273.14700000000005,580.631497126121,-0.049803595842116084,-0.04970354931766943,0.0,0.0,1e-06,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
0.04,273.1460000000001,580.6293714076512,-0.04973811765927572,-0.04962876592931004,0.0,0.0,1e-06,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
0.05,273.1450000000001,580.6272456891814,-0.04967263441060881,-0.049553976089798675,0.0,0.0,1e-06,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
0.060000000000000005,273.1440000000001,580.6251199707117,-0.04960714609568341,-0.04947917979854271,0.0,0.0,1e-06,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
0.07,273.14300000000014,580.6229942522419,-0.04954165271406648,-0.04940437705492342,0.0,0.0,1e-06,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
0.08,273.14200000000017,580.6208685337722,-0.049476154265326325,-0.049329567858348175,0.0,0.0,1e-06,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
0.09,273.1410000000002,580.6187428153024,-0.04941065074903016,-0.04925475220821438,0.0,0.0,1e-06,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
0.09999999999999999,273.1400000000002,580.6166170968327,-0.04934514216474549,-0.04917993010391313,0.0,0.0,1e-06,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
0.10999999999999999,273.13900000000024,580.6144913783629,-0.049279628512040305,-0.04910510154484855,0.0,0.0,1e-06,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
0.11999999999999998,273.13800000000026,580.6123656598932,-0.04921410979048147,-0.049030266530410524,0.0,0.0,1e-06,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
0.12999999999999998,273.1370000000003,580.6102399414234,-0.049148585999636694,-0.048955425059997164,0.0,0.0,1e-06,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
0.13999999999999999,273.1360000000003,580.6081142229536,-0.04908305713907346,-0.04888057713301216,0.0,0.0,1e-06,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
0.15,273.13500000000033,580.6059885044839,-0.04901752320835919,-0.048805722748838945,0.0,0.0,1e-06,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
0.16,273.13400000000036,580.6038627860141,-0.04895198420706073,-0.04873086190688849,0.0,0.0,1e-06,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
0.17,273.1330000000004,580.6017370675444,-0.048886440134745746,-0.04865599460654741,0.0,0.0,1e-06,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
0.18000000000000002,273.1320000000004,580.5996113490746,-0.04882089099098152,-0.04858112084721926,0.0,0.0,1e-06,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
0.19000000000000003,273.1310000000004,580.5974856306049,-0.04875533677533491,-0.04850624062829136,0.0,0.0,1e-06,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
0.20000000000000004,273.13000000000045,580.5953599121351,-0.04868977748737327,-0.04843135394916356,0.0,0.0,1e-06,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
0.21000000000000005,273.1290000000005,580.5932341936654,-0.04862421312666371,-0.04835646080923506,0.0,0.0,1e-06,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
0.22000000000000006,273.1280000000005,580.5911084751956,-0.048558643692773296,-0.048281561207905534,0.0,0.0,1e-06,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
0.23000000000000007,273.1270000000005,580.5889827567258,-0.048493069185269036,-0.0482066551445556,0.0,0.0,1e-06,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
