t_s,T_K,e_Pa,Sw,Si,Ncloud,Nice,r_cloud_m,r_ice_m,drcloud_dt,drice_dt,qcloud,qice,cond_rate_kgm3s,dep_rate_kgm3s,latent_heating_Ks,dT_dt_Ks,ice_active
0.0,273.15,580.4274281530295,-0.05000000000000009,-0.049927860781880086,0.0,0.0,1e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
1.0,273.04999999999995,580.214856306059,-0.043428561742235604,-0.042419434998857655,0.0,0.0,1e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
2.0,272.94999999999993,580.0022844590885,-0.03680604804737067,-0.034845915692426795,0.0,0.0,1e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
3.0,272.8499999999999,579.789712612118,-0.03013202073387262,-0.027206691114391446,0.0,0.0,1e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
4.0,272.7499999999999,579.5771407651475,-0.023406037522452485,-0.019501143338710374,0.0,0.0,1e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
5.0,272.64999999999986,579.364568918177,-0.016627651994683156,-0.011728648194954618,0.0,0.0,1e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
6.0,272.54999999999984,579.1519970712066,-0.009796413551171449,-0.003888575200942975,0.0,0.0,1e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
7.0,272.4499999999998,578.9394252242361,-0.002911867369274869,0.004019712505341757,0.0,0.0,1e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
8.0,272.3499999999998,578.4737835039554,0.004026445639637308,0.011996858234703955,500003000.0,0.0,1.223477383652823e-06,1e-06,2.2347738365282298e-07,0.0,3.8357390727028474e-06,0.0,2.1018801257689106e-06,0.0,0.005228557526788334,-0.09477144247321168,0
9.0,272.2552285575266,577.2748438852191,0.010190682676939374,0.019155615099380276,500003000.0,0.0,1.6836440381636158e-06,1e-06,4.601666545107929e-07,0.0,9.995673225024991e-06,0.0,8.195928717616256e-06,0.0,0.02038788238212999,-0.07961211761787002,0
10.0,272.17561643990877,575.4791295774164,0.013983021539133701,0.023779691588284656,500003000.0,0.0,2.140701561165681e-06,1e-06,4.570575230020653e-07,0.0,2.054610942450402e-05,0.0,1.31602938745646e-05,0.0,0.032737049439215425,-0.06726295056078457,0
11.0,272.10835348934796,573.2817786908295,0.01581612681833569,0.026306560763259854,500003000.0,0.0,2.5459628679695943e-06,1e-06,4.052613068039132e-07,0.0,3.456347623688284e-05,0.0,1.650523625894346e-05,0.0,0.04105780163916283,-0.058942198360837174,0
12.0,272.0494112909871,570.8485903326437,0.016313506882536116,0.02740220220270672,500003000.0,0.0,2.896417547662392e-06,1e-06,3.5045467969279793e-07,0.0,5.089143878148642e-05,0.0,1.8472967985916576e-05,0.0,0.04595265668138452,-0.054047343318615486,0
13.0,271.99536394766847,568.3071372713695,0.01601401338800377,0.027643488315230575,500003000.0,0.0,3.198012011147095e-06,1e-06,3.01594463484703e-07,0.0,6.850172232823345e-05,0.0,1.9380546528295768e-05,0.0,0.04821031474700439,-0.05178968525299561,0
14.0,271.9435742624155,565.7383803052055,0.015336471254336369,0.02747946859520294,500003000.0,0.0,3.458941925723966e-06,1e-06,2.609299145768706e-07,0.0,8.667443727467508e-05,0.0,1.961520661496425e-05,0.0,0.048794046305881224,-0.05120595369411878,0
15.0,271.89236830872136,563.1844182287881,0.014548344837566212,0.027197210957149255,500003000.0,0.0,3.6872145444814733e-06,1e-06,2.282726187575074e-07,0.0,0.00010499205690094668,0.0,1.949993266330539e-05,0.0,0.048507295182351716,-0.05149270481764829,0
16.0,271.8408756039037,560.6619405236868,0.013789494800540612,0.026946985329846743,500003000.0,0.0,3.889670545775216e-06,1e-06,2.024560012937425e-07,0.0,0.00012325361733253186,0.0,1.9245923954076375e-05,0.0,0.047875432721583025,-0.05212456727841698,0
17.0,271.7887510366253,558.1739859714027,0.01311587221662918,0.026789013374902,500003000.0,0.0,4.071744174357175e-06,1e-06,1.8207362858195904e-07,0.0,0.00014138478327054845,0.0,1.896664383666002e-05,0.0,0.047180706061343336,-0.05281929393865667,0
18.0,271.7359317426866,555.717698899156,0.012538135943703312,0.026734866085791377,500003000.0,0.0,4.237580827591339e-06,1e-06,1.6583665323416423e-07,0.0,0.00015937316758978196,0.0,1.8711085737642373e-05,0.0,0.04654498939712033,-0.053455010602879674,0
19.0,271.6824767320837,553.2885255603838,0.012047259204509497,0.026774942143667428,500003000.0,0.0,4.390284050416226e-06,1e-06,1.527032228248871e-07,0.0,0.00017723075155241653,0.0,1.8493363961153083e-05,0.0,0.046003392938191744,-0.05399660706180826,0
20.0,271.6284801250219,550.8820764286276,0.011628444475302372,0.026893413351231205,500003000.0,0.0,4.532171304963257e-06,1e-06,1.4188725454703164e-07,0.0,0.00019497555700372386,0.0,1.831211440975812e-05,0.0,0.04555252340735851,-0.05444747659264149,0
21.0,271.57403264842924,548.4947347005137,0.011267334362609106,0.027074903104110194,500003000.0,0.0,4.6649884430425515e-06,1e-06,1.3281713807929397e-07,0.0,0.00021262431912671286,0.0,1.8160915443158085e-05,0.0,0.04517640657502012,-0.05482359342497989,0
22.0,271.51920905500424,546.1237071337836,0.010952065843267342,0.02730670040050763,500003000.0,0.0,4.790071820236765e-06,1e-06,1.250833771942137e-07,0.0,0.0002301904461445504,0.0,1.8032922771613027e-05,0.0,0.04485801684480853,-0.055141983155191476,0
23.0,271.46406707184906,543.7668848685028,0.010673465217518214,0.027578974641588056,500003000.0,0.0,4.908464165382921e-06,1e-06,1.1839234514615543e-07,0.0,0.0002476840803447127,0.0,1.7922448737134675e-05,0.0,0.04458320581376785,-0.05541679418623215,0
24.0,271.40865027766284,541.4226757326867,0.010424602794834611,0.02788430059695398,500003000.0,0.0,5.020995199244939e-06,1e-06,1.1253103386201829e-07,0.0,0.00026511276412439095,0.0,1.7825199339817022e-05,0.0,0.044341291890092095,-0.05565870810990791,0
25.0,271.35299156955296,539.0898633202091,0.010200245961948538,0.02821707277117664,500003000.0,0.0,5.128337344961609e-06,1e-06,1.0734214571666979e-07,0.0,0.00028248212797611015,0.0,1.773805175279099e-05,0.0,0.044124506847738776,-0.05587549315226123,0
26.0,271.2971160764007,536.7675025323465,0.009996396931246874,0.028573009893290223,500003000.0,0.0,5.231044497024738e-06,1e-06,1.0270715206312887e-07,0.0,0.00029979643370180343,0.0,1.765875128095813e-05,0.0,0.043927241992433155,-0.05607275800756685,0
27.0,271.2410433183931,534.4548459397917,0.009809949255107296,0.028948786540551337,500003000.0,0.0,5.329579424783221e-06,1e-06,9.85349277584835e-08,0.0,0.0003170589635297094,0.0,1.7585655213976088e-05,0.0,0.04374541098004002,-0.056254589019959986,0
28.0,271.18478872937317,532.1512925724389,0.009638445459568266,0.029341773158791586,500003000.0,0.0,5.424333529442345e-06,1e-06,9.475410465912338e-08,0.0,0.00033427228927951884,0.0,1.7517546429132955e-05,0.0,0.04357598614212178,-0.05642401385787823,0
29.0,271.12836471551526,529.8563520822065,0.009479908488492415,0.029749855252110748,500003000.0,0.0,5.515641387037707e-06,1e-06,9.130785759536225e-08,0.0,0.0003514384578236354,0.0,1.7453505626330265e-05,0.0,0.04341668066251309,-0.05658331933748691,0
30.0,271.07178139617776,527.5696192537356,0.009332723805814881,0.030171306922466185,500003000.0,0.0,5.6037916676368985e-06,1e-06,8.815028059919156e-08,0.0,0.0003685591204273707,0.0,1.739282532790747e-05,0.0,0.04326573464653599,-0.056734265353464014,0
31.0,271.0150471308243,525.2907555103966,0.009195555605721826,0.030604701005176562,500003000.0,0.0,5.689035482641798e-06,1e-06,8.524381500489954e-08,0.0,0.00038563562469150464,0.0,1.733495174224314e-05,0.0,0.043121770503092384,-0.05687822949690762,0
32.0,270.9581689013274,523.0194752245502,0.009067286072267441,0.031048843934109567,500003000.0,0.0,5.771592868873538e-06,1e-06,8.255738623174011e-08,0.0,0.0004026690812861677,0.0,1.727944483745801e-05,0.0,0.04298369362551743,-0.05701630637448257,0
33.0,270.9011525949529,520.7555353952217,0.008946970458280057,0.031502727577527125,500003000.0,0.0,5.851657897033018e-06,1e-06,8.006502815947902e-08,0.0,0.00041966041335819146,0.0,1.7225950356724667e-05,0.0,0.04285062277792206,-0.05714937722207795,0
34.0,270.84400321773086,518.4987277359155,0.008833803243504981,0.03196549295803414,500003000.0,0.0,5.929402747114332e-06,1e-06,7.774485008131405e-08,0.0,0.00043661039376881246,0.0,1.717417978936554e-05,0.0,0.04272184027205358,-0.05727815972794643,0
35.0,270.7867250580029,516.2488725214065,0.0087270922157826,0.032436402469991986,500003000.0,0.0,6.004980996207912e-06,1e-06,7.557824909358054e-08,0.0,0.000453519673603413,0.0,1.71238957535835e-05,0.0,0.042596755605929106,-0.0574032443940709,0
36.0,270.7293218136088,514.00581374087,0.008626238330067777,0.032914818292861255,500003000.0,0.0,6.07853029766884e-06,1e-06,7.354930146092776e-08,0.0,0.00047038880430251,0.0,1.7074901140868922e-05,0.0,0.04247487845987294,-0.05752512154012707,0
37.0,270.67179669206865,511.7694152363024,0.008530719855246094,0.03340018540208378,500003000.0,0.0,6.150174584238783e-06,1e-06,7.164428656994315e-08,0.0,0.0004872182550523758,0.0,1.702703092845639e-05,0.0,0.042355798329493516,-0.05764420167050649,0
38.0,270.61415249039817,509.53955759433467,0.008440079752677857,0.03389201804472147,500003000.0,0.0,6.220025894744594e-06,1e-06,6.985131050581149e-08,0.0,0.0005040084266005599,0.0,1.6980145918894193e-05,0.0,0.042239168952473115,-0.05776083104752689,0
39.0,270.55639165935065,507.3161356212093,0.008353915524227852,0.0343898888624109,500003000.0,0.0,6.288185900186274e-06,1e-06,6.816000544167914e-08,0.0,0.0005207596623396767,0.0,1.69341278942602e-05,0.0,0.042124696254378605,-0.0578753037456214,0
40.0,270.49851635560503,505.09905627416146,0.008271870970549601,0.03489342006186752,500003000.0,0.0,6.354747187575915e-06,1e-06,6.656128738964109e-08,0.0,0.0005374722572791926,0.0,1.6888875823728633e-05,0.0,0.04201212891474784,-0.05798787108525216,0
41.0,270.4405284845198,502.8882369535753,0.008193629443539331,0.03540227618686702,500003000.0,0.0,6.419794346930723e-06,1e-06,6.504715935480746e-08,0.0,0.0005541464653670935,0.0,1.6844302865809048e-05,0.0,0.04190125090997275,-0.058098749090027255,0
42.0,270.38242973542975,500.68360408294546,0.008118908279187953,0.035916158155201564,500003000.0,0.0,6.483404897083254e-06,1e-06,6.36105501525308e-08,0.0,0.000570782505509764,0.0,1.680033397694326e-05,0.0,0.04179187556453547,-0.05820812443546453,0
43.0,270.3242216109943,498.4850919203713,0.008047454171532254,0.036434798304121954,500003000.0,0.0,6.545650078571451e-06,1e-06,6.22451814881967e-08,0.0,0.0005873805665557457,0.0,1.675690398770058e-05,0.0,0.04168384076542433,-0.05831615923457568,0
44.0,270.26590545175975,496.29264155774615,0.007979039303335815,0.036957956246658485,500003000.0,0.0,6.606595536191518e-06,1e-06,6.094545762006693e-08,0.0,0.000603940811448237,0.0,1.671395604325082e-05,0.0,0.04157700508271348,-0.05842299491728652,0
45.0,270.20748245684246,494.10620007321495,0.007913458089850594,0.037485415384746264,500003000.0,0.0,6.666301909395553e-06,1e-06,5.970637320403499e-08,0.0,0.0006204633807055236,0.0,1.6671440329890592e-05,0.0,0.04147124460171789,-0.05852875539828212,0
46.0,270.14895370144416,491.9257198096193,0.007850524422963764,0.03801697995845355,500003000.0,0.0,6.7248253452775756e-06,1e-06,5.852343588202294e-08,0.0,0.0006369483953543116,0.0,1.6629313028264306e-05,0.0,0.04136645031906544,-0.058633549680934566,0
47.0,270.0903201517632,489.7511577571436,0.007790069326475555,0.03855247253561774,500003000.0,0.0,6.78221794618297e-06,1e-06,5.739260090539437e-08,0.0,0.0006533959594148514,0.0,1.658753544760333e-05,0.0,0.041262525989063006,-0.058737474010937,0
48.0,270.0315826777523,487.5824750226596,0.007731938951216417,0.03909173186550382,500003000.0,0.0,6.838528161826041e-06,1e-06,5.6310215643070846e-08,0.0,0.0006698061620165293,0.0,1.654607330540135e-05,0.0,0.041159386331844156,-0.05884061366815585,0
49.0,269.9727420640841,485.4196363715854,0.0076759928528224485,0.03963461103523581,500003000.0,0.0,6.893801134082549e-06,1e-06,5.527297225650902e-08,0.0,0.0006861790792071944,0.0,1.6504896124943256e-05,0.0,0.04105695553468471,-0.05894304446531529,0
50.0,269.9137990196188,483.2626098307297,0.007622102505749401,0.040180975879168024,500003000.0,0.0,6.94807900124081e-06,1e-06,5.4277867158260376e-08,0.0,0.0007025147755071074,0.0,1.6463976728623987e-05,0.0,0.04095516599160196,-0.059044834008398044,0
51.0,269.85475418561043,481.11136634264363,0.007570150015952249,0.04073070360110174,500003000.0,0.0,7.00140116737665e-06,1e-06,5.332216613584066e-08,0.0,0.0007188133052491267,0.0,1.642329081001997e-05,0.0,0.04085395723885565,-0.05914604276114436,0
52.0,269.7956081428493,478.96587946370084,0.007520027001221356,0.04128368157593004,500003000.0,0.0,7.053804541605181e-06,1e-06,5.240337422853055e-08,0.0,0.0007350747137389019,0.0,1.6382816570598025e-05,0.0,0.040753275051238866,-0.05924672494876114,0
