t_s,T_K,e_Pa,Sw,Si,Ncloud,Nice,r_cloud_m,r_ice_m,drcloud_dt,drice_dt,qcloud,qice,cond_rate_kgm3s,dep_rate_kgm3s,cond_sink_kgm3s,dep_sink_kgm3s,R_BF,latent_heating_Ks,dT_dt_Ks,ice_active
1948.5,256.9907034185061,174.11821910727838,0.0006104570011049997,0.17328990304632946,500003000.0,482.0390322479645,1.0660550203808362e-05,0.00010680852058393739,1.2621336646746551e-09,3.26376789981351e-08,0.0025374651050158164,2.2560974247778806e-06,9.012537075713702e-07,2.06819970361503e-09,9.012537075713702e-07,2.06819970361503e-09,0.002294802990811804,0.002247756763073105,-0.0077522432369268954,1
1949.0,256.9868272968876,174.0620373233018,0.0006104614025366689,0.17333476822937585,500003000.0,482.0558042166817,1.0661181062075365e-05,0.00010682483619015513,1.2617165340068355e-09,3.2631212435477384e-08,0.0025379156095974467,2.257210011859654e-06,9.010624811355915e-07,2.0684936771829144e-09,9.010624811355915e-07,2.0684936771829144e-09,0.002295616253576566,0.002247281904398125,-0.007752718095601876,1
1949.5,256.9829509378398,174.005868315658,0.0006104658218204988,0.1733796378173676,500003000.0,482.07256213216067,1.0661811711853775e-05,0.0001068411485631778,1.2612995568201739e-09,3.262474604532408e-08,0.0025383660185869963,2.2583227159794894e-06,9.00871264889698e-07,2.0687873376890062e-09,9.00871264889698e-07,2.0687873376890062e-09,0.0022964294881159123,0.002246807070188314,-0.007753192929811687,1
1950.0,256.9790743413749,173.949712083405,0.0006104702589523998,0.17342451181041688,500003000.0,482.0893060040508,1.066244215322029e-05,0.00010685745770309169,1.2608827330268212e-09,3.261827982778963e-08,0.0025388163319895567,2.2594355369696233e-06,9.00680058845235e-07,2.0690806851077172e-09,9.00680058845235e-07,2.0690806851077172e-09,0.002297242694326407,0.0022463322604723214,-0.007753667739527679,1
1950.5,256.97519750750513,173.89356862560047,0.0006104747139232004,0.1734693902086482,500003000.0,482.1060358419974,1.0663072386251554e-05,0.00010687376360998319,1.2604660625285105e-09,3.261181378299091e-08,0.0025392665498102187,2.2605484746623066e-06,9.004888630062429e-07,2.0693737194137224e-09,9.004888630062429e-07,2.0693737194137224e-09,0.002298055872123932,0.002245857475260125,-0.007754142524739875,1
1951.0,256.97132043624276,173.8374379413013,0.0006104791867305833,0.17351427301217376,500003000.0,482.12275165564256,1.0663702411024174e-05,0.00010689006628393872,1.2600495452412006e-09,3.260534791104308e-08,0.0025397166720540834,2.2616615288898124e-06,9.002976773868608e-07,2.069666440581704e-09,9.002976773868608e-07,2.069666440581704e-09,0.0022988690213985065,0.0022453827145868265,-0.007754617285413174,1
1951.5,256.96744312760006,173.781320029564,0.0006104836773661669,0.17355916022110723,500003000.0,482.13945345462446,1.0664332227614709e-05,0.00010690636572504475,1.259633181068406e-09,3.25988822120619e-08,0.0025401666987262548,2.2627746994844287e-06,9.00106501992274e-07,2.069958848586492e-09,9.00106501992274e-07,2.069958848586492e-09,0.002299682142063047,0.0022449079784652532,-0.007755092021534747,1
1952.0,256.9635655815893,173.72521488944463,0.0006104881858235173,0.17360405183556726,500003000.0,482.15614124857734,1.0664961836099668e-05,0.00010692266193338784,1.2592169699177386e-09,3.259241668616433e-08,0.0025406166298318385,2.2638879862784636e-06,8.999153368305314e-07,2.070250943403106e-09,8.999153368305314e-07,2.070250943403106e-09,0.00230049523402327,0.002244433266915356,-0.007755566733084644,1
1952.5,256.9596877982228,173.6691225199986,0.0006104927120970051,0.17364894785567164,500003000.0,482.1728150471322,1.0665591236555518e-05,0.00010693895490905458,1.2588009116985469e-09,3.258595133346753e-08,0.002541066465375946,2.2650013891042424e-06,8.997241819108582e-07,2.0705427250066917e-09,8.997241819108582e-07,2.0705427250066917e-09,0.002301308297181915,0.0022439585799600144,-0.007756041420039985,1
1953.0,256.95580977751274,173.61304292028075,0.0006104972561819709,0.1736938482815362,500003000.0,482.1894748599157,1.0666220429058679e-05,0.00010695524465213162,1.25838500632225e-09,3.2579486154088726e-08,0.002541516205363693,2.2661149077941063e-06,8.995330372438989e-07,2.0708341933725095e-09,8.995330372438989e-07,2.0708341933725095e-09,0.0023021213314381042,0.0022434839176256366,-0.007756516082374364,1
1953.5,256.95193151947154,173.55697608934565,0.0006105018180678433,0.1737387531132715,500003000.0,482.20612069655124,1.0666849413685523e-05,0.0001069715311627057,1.2579692536881609e-09,3.257302114814454e-08,0.0025419658498001983,2.267228542180415e-06,8.993419028315782e-07,2.071125348475893e-09,8.993419028315782e-07,2.071125348475893e-09,0.002302934336713247,0.0022430092799169414,-0.007756990720083059,1
1954.0,256.9480530241115,173.50092202624754,0.0006105063977473095,0.17378366235099005,500003000.0,482.2227525666579,1.0667478190512374e-05,0.00010698781444086357,1.2575536537023928e-09,3.256655631575238e-08,0.002542415398690583,2.2683422920955462e-06,8.991507786806175e-07,2.07141619029234e-09,8.991507786806175e-07,2.07141619029234e-09,0.0023037473129165734,0.002242534666850579,-0.007757465333149421,1
1954.5,256.94417429144494,173.4448807300396,0.0006105109952199292,0.17382857599481552,500003000.0,482.23937047985186,1.0668106759615517e-05,0.00010700409448669209,1.2571382062852811e-09,3.256009165703185e-08,0.002542864852039976,2.2694561573718993e-06,8.989596648078446e-07,2.071706718797598e-09,8.989596648078446e-07,2.071706718797598e-09,0.0023045602599315825,0.0022420600784683426,-0.0077579399215316576,1
1955.0,256.9402953214842,173.38885219977513,0.0006105156104724602,0.17387349404484725,500003000.0,482.25597444574487,1.0668735121071182e-05,0.00010702037130027814,1.256722911330879e-09,3.2553627172098816e-08,0.002543314209853506,2.270570137841886e-06,8.987685612112311e-07,2.0719969339672906e-09,8.987685612112311e-07,2.0719969339672906e-09,0.002305373177689847,0.0022415855147651154,-0.007758414485234885,1
1955.5,256.9364161142416,173.33283643450622,0.0006105202435060777,0.17391841650122516,500003000.0,482.2725644739452,1.0669363274955564e-05,0.00010703664488170867,1.2563077687629902e-09,3.25471628610763e-08,0.0025437634721363115,2.2716842333379387e-06,8.98577467909961e-07,2.0722868357776074e-09,8.98577467909961e-07,2.0722868357776074e-09,0.002306186066069076,0.0022411109757885534,-0.007758889024211447,1
1956.0,256.9325366697295,173.2768334332849,0.0006105248943094778,0.17396334336403993,500003000.0,482.2891405740572,1.0669991221344803e-05,0.00010705291523107072,1.2558927784798125e-09,3.254069872407945e-08,0.0025442126388935302,2.272798443692509e-06,8.983863849048417e-07,2.072576424204348e-09,8.983863849048417e-07,2.072576424204348e-09,0.0023069989249935655,0.0022406364615405964,-0.007759363538459404,1
1956.5,256.92865698796027,173.22084319516287,0.0006105295628742903,0.174008274633417,500003000.0,482.3057027556817,1.0670618960314996e-05,0.00010706918234845134,1.2554779403856645e-09,3.253423476122954e-08,0.0025446617101303037,2.2739127687380652e-06,8.981953122009937e-07,2.0728656992238175e-09,8.981953122009937e-07,2.0728656992238175e-09,0.0023078117543770247,0.002240161972033915,-0.007759838027966086,1
1957.0,256.9247770689463,173.1648657191909,0.0006105342491990277,0.1740532103094677,500003000.0,482.3222510284156,1.0671246491942195e-05,0.00010708544623393765,1.2550632543990888e-09,3.252777097264592e-08,0.00254511068585178,2.2750272083070933e-06,8.980042498136503e-07,2.073154660812306e-09,8.980042498136503e-07,2.073154660812306e-09,0.0023086245541070597,0.0022396875073063365,-0.007760312492693664,1
1957.5,256.92089691269996,173.10890100441944,0.0006105389532752937,0.17409815039230822,500003000.0,482.3387854018522,1.0671873816302407e-05,0.00010710170688761689,1.2546487204244972e-09,3.2521307358449076e-08,0.0025455595660631106,2.2761417622321e-06,8.978131977478733e-07,2.0734433089462913e-09,8.978131977478733e-07,2.0734433089462913e-09,0.0023094373240975003,0.0022392130673703848,-0.0077607869326296154,1
1958.0,256.91701651923364,173.05294904989833,0.0006105436750974693,0.17414309488205476,500003000.0,482.3553058855808,1.0672500933471594e-05,0.00010711796430957627,1.2542343383720858e-09,3.251484391875979e-08,0.0025460083507694528,2.277256430345608e-06,8.976221560127997e-07,2.073731643602379e-09,8.976221560127997e-07,2.073731643602379e-09,0.00231025006425174,0.0022387386522487247,-0.007761261347751276,1
1958.5,256.9131358885598,172.99700985467732,0.0006105484146553184,0.17418804377881084,500003000.0,482.37181248918705,1.0673127843525665e-05,0.00010713421849990312,1.2538201081426462e-09,3.250838065369718e-08,0.002546457039975961,2.278371212480159e-06,8.974311246107726e-07,2.0740196647571823e-09,8.974311246107726e-07,2.0740196647571823e-09,0.002311062774490564,0.002238264261947118,-0.007761735738052882,1
1959.0,256.90925502069075,172.9410834178049,0.0006105531719500986,0.17423299708269852,500003000.0,482.38830522225294,1.0673754546540496e-05,0.0001071504694586848,1.2534060296606423e-09,3.250191756338374e-08,0.002546905633687804,2.279486108468314e-06,8.972401035610159e-07,2.074307372387641e-09,8.972401035610159e-07,2.074307372387641e-09,0.0023118754546915506,0.0022377898965133198,-0.0077622101034866805,1
1959.5,256.905373915639,172.88516973832986,0.0006105579469667758,0.1742779547938304,500003000.0,482.4047840943563,1.0674381042591905e-05,0.00010716671718600878,1.2529921028171702e-09,3.2495454647940745e-08,0.002547354131910144,2.2806011181426504e-06,8.970490928588055e-07,2.074594766470727e-09,8.970490928588055e-07,2.074594766470727e-09,0.0023126881047938843,0.002237315555935514,-0.007762684444064486,1
1960.0,256.901492573417,172.82926881530003,0.0006105627397046077,0.17432291691232063,500003000.0,482.4212491150717,1.0675007331755671e-05,0.00010718296168196253,1.2525783275327364e-09,3.248899190749015e-08,0.002547802534648154,2.281716241335767e-06,8.968580925204076e-07,2.0748818469835704e-09,8.968580925204076e-07,2.0748818469835704e-09,0.0023135007246827453,0.0022368412402541003,-0.0077631587597459,1
1960.5,256.8976109940371,172.77338064776274,0.0006105675501562608,0.17436788343827758,500003000.0,482.43770029396984,1.0675633414107528e-05,0.00010719920294663361,1.2521647037143906e-09,3.2482529342153214e-08,0.0025482508419070104,2.2828314778802787e-06,8.966671025523937e-07,2.075168613903368e-09,8.966671025523937e-07,2.075168613903368e-09,0.0023143133142682565,0.0022363669494853597,-0.00776363305051464,1
1961.0,256.89372917751183,172.71750523476484,0.0006105723783153743,0.1744128543718157,500003000.0,482.45413764061715,1.0676259289723163e-05,0.00010721544098010963,1.2517512312712559e-09,3.24760669520526e-08,0.002548699053691892,2.2839468276088206e-06,8.964761229627564e-07,2.075455067207513e-09,8.964761229627564e-07,2.075455067207513e-09,0.002315125873456993,0.0022358926836491115,-0.007764107316350889,1
1961.5,256.88984712385366,172.66164257535303,0.0006105772241722778,0.1744578297130456,500003000.0,482.4705611645766,1.0676884958678216e-05,0.00010723167578247828,1.2513379101057506e-09,3.2469604737310687e-08,0.0025491471700079802,2.2850622903540447e-06,8.962851537546227e-07,2.0757412068734975e-09,8.962851537546227e-07,2.0757412068734975e-09,0.002315938402168104,0.002235418442753071,-0.007764581557246929,1
