t_s,T_K,e_Pa,Sw,Si,Ncloud,Nice,r_cloud_m,r_ice_m,drcloud_dt,drice_dt,qcloud,qice,cond_rate_kgm3s,dep_rate_kgm3s,latent_heating_Ks,dT_dt_Ks,ice_active
0.0,273.15,578.5142815302947,-0.05000000000000009,-0.049927860781880086,0.0,0.0,1e-06,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
10.0,272.15,0.0,0.01806623008265575,0.028160329668391583,500003000.0,0.0,1.092987465050586e-05,1e-07,9.929874650505859e-07,0.0,0.0027346815662636944,0.0,0.0007453437307478378,0.0,1.8540888824573079,1.7540888824573078,0
20.0,289.69088882457305,0.0,-1.0,-1.0,0.0,0.0,1.092987465050586e-05,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
30.0,288.69088882457305,0.0,-1.0,-1.0,0.0,0.0,1.092987465050586e-05,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
40.0,287.69088882457305,0.0,-1.0,-1.0,0.0,0.0,1.092987465050586e-05,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
50.0,286.69088882457305,0.0,-1.0,-1.0,0.0,0.0,1.092987465050586e-05,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
60.0,285.69088882457305,0.0,-1.0,-1.0,0.0,0.0,1.092987465050586e-05,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
70.0,284.69088882457305,0.0,-1.0,-1.0,0.0,0.0,1.092987465050586e-05,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
80.0,283.69088882457305,0.0,-1.0,-1.0,0.0,0.0,1.092987465050586e-05,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
90.0,282.69088882457305,0.0,-1.0,-1.0,0.0,0.0,1.092987465050586e-05,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
100.0,281.69088882457305,0.0,-1.0,-1.0,0.0,0.0,1.092987465050586e-05,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
110.0,280.69088882457305,0.0,-1.0,-1.0,0.0,0.0,1.092987465050586e-05,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
120.0,279.69088882457305,0.0,-1.0,-1.0,0.0,0.0,1.092987465050586e-05,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
130.0,278.69088882457305,0.0,-1.0,-1.0,0.0,0.0,1.092987465050586e-05,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
140.0,277.69088882457305,0.0,-1.0,-1.0,0.0,0.0,1.092987465050586e-05,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
150.0,276.69088882457305,0.0,-1.0,-1.0,0.0,0.0,1.092987465050586e-05,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
160.0,275.69088882457305,0.0,-1.0,-1.0,0.0,0.0,1.092987465050586e-05,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
170.0,274.69088882457305,0.0,-1.0,-1.0,0.0,0.0,1.092987465050586e-05,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
180.0,273.69088882457305,0.0,-1.0,-1.0,0.0,0.0,1.092987465050586e-05,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
190.0,272.69088882457305,0.0,-1.0,-1.0,0.0,0.0,1.092987465050586e-05,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
200.0,271.69088882457305,0.0,-1.0,-1.0,0.0,0.0,1.092987465050586e-05,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
210.0,270.69088882457305,0.0,-1.0,-1.0,0.0,0.0,1.092987465050586e-05,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
220.0,269.69088882457305,0.0,-1.0,-1.0,0.0,0.0,1.092987465050586e-05,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
230.0,268.69088882457305,0.0,-1.0,-1.0,0.0,0.0,1.092987465050586e-05,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
240.0,267.69088882457305,0.0,-1.0,-1.0,0.0,0.0,1.092987465050586e-05,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
250.0,266.69088882457305,0.0,-1.0,-1.0,0.0,0.0,1.092987465050586e-05,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0
260.0,265.69088882457305,0.0,-1.0,-1.0,0.0,1.0959059276236824,1.092987465050586e-05,0.0,0.0,-0.00037090480992478,0.0,0.0,0.0,-0.0,0.0,-0.1,1
270.0,264.69088882457305,0.0,-1.0,-1.0,0.0,1.581914894016247,1.092987465050586e-05,0.0,0.0,-0.034825022325822914,0.0,0.0,0.0,-0.0,0.0,-0.1,1
280.0,263.69088882457305,0.0,-1.0,-1.0,0.0,2.1639899786045413,1.092987465050586e-05,0.0,0.0,-0.032635489183318066,0.0,0.0,0.0,-0.0,0.0,-0.1,1
290.0,262.69088882457305,0.0,-1.0,-1.0,0.0,2.785691026094713,1.092987465050586e-05,0.0,0.0,-0.030525197299619267,0.0,0.0,0.0,-0.0,0.0,-0.1,1
300.0,261.69088882457305,0.0,-1.0,-1.0,0.0,3.373538708949661,1.092987465050586e-05,0.0,0.0,-0.028496928364743563,0.0,0.0,0.0,-0.0,0.0,-0.1,1
310.0,260.69088882457305,0.0,-1.0,-1.0,0.0,3.8687039113006207,1.092987465050586e-05,0.0,0.0,-0.026552908427217147,0.0,0.0,0.0,-0.0,0.0,-0.1,1
320.0,259.69088882457305,0.0,-1.0,-1.0,0.0,4.2467778311207836,1.092987465050586e-05,0.0,0.0,-0.02469479666041904,0.0,0.0,0.0,-0.0,0.0,-0.1,1
330.0,258.69088882457305,0.0,-1.0,-1.0,0.0,4.514361968865515,1.092987465050586e-05,0.0,0.0,-0.02292368438617833,0.0,0.0,0.0,-0.0,0.0,-0.1,1
340.0,257.69088882457305,0.0,-1.0,-1.0,0.0,4.693741442413024,1.092987465050586e-05,0.0,0.0,-0.021240103923548907,0.0,0.0,0.0,-0.0,0.0,-0.1,1
350.0,256.69088882457305,0.0,-1.0,-1.0,0.0,4.809657411000304,1.092987465050586e-05,0.0,0.0,-0.019644046540600705,0.0,0.0,0.0,-0.0,0.0,-0.1,1
360.0,255.69088882457305,0.0,-1.0,-1.0,0.0,4.882795806381961,1.092987465050586e-05,0.0,0.0,-0.01813498854530578,0.0,0.0,0.0,-0.0,0.0,-0.1,1
370.0,254.69088882457305,0.0,-1.0,-1.0,0.0,4.928250297584213,1.092987465050586e-05,0.0,0.0,-0.01671192436651658,0.0,0.0,0.0,-0.0,0.0,-0.1,1
380.0,253.69088882457305,0.0,-1.0,-1.0,0.0,4.956234494163901,1.092987465050586e-05,0.0,0.0,-0.015373405351816818,0.0,0.0,0.0,-0.0,0.0,-0.1,1
390.0,252.69088882457305,0.0,-1.0,-1.0,0.0,4.973363139475441,1.092987465050586e-05,0.0,0.0,-0.014117582945815338,0.0,0.0,0.0,-0.0,0.0,-0.1,1
400.0,251.69088882457305,0.0,-1.0,-1.0,0.0,4.9838099906023245,1.092987465050586e-05,0.0,0.0,-0.012942254906800203,0.0,0.0,0.0,-0.0,0.0,-0.1,1
410.0,250.69088882457305,0.0,-1.0,-1.0,0.0,4.990167736079541,1.092987465050586e-05,0.0,0.0,-0.011844913265240559,0.0,0.0,0.0,-0.0,0.0,-0.1,1
420.0,249.69088882457305,0.0,-1.0,-1.0,0.0,4.994031812659268,1.092987465050586e-05,0.0,0.0,-0.010822792815987074,0.0,0.0,0.0,-0.0,0.0,-0.1,1
430.0,248.69088882457305,0.0,-1.0,-1.0,0.0,4.996378410480119,1.092987465050586e-05,0.0,0.0,-0.009872919057555163,0.0,0.0,0.0,-0.0,0.0,-0.1,1
440.0,247.69088882457305,0.0,-1.0,-1.0,0.0,4.997802768715221,1.092987465050586e-05,0.0,0.0,-0.008992154636544614,0.0,0.0,0.0,-0.0,0.0,-0.1,1
450.0,246.69088882457305,0.0,-1.0,-1.0,0.0,4.998667081386172,1.092987465050586e-05,0.0,0.0,-0.008177243513347516,0.0,0.0,0.0,-0.0,0.0,-0.1,1
